站別,觀測時間,測站氣壓,海平面氣壓,氣溫,露點溫度,相對溼度,風速,風向,最大陣風,最大陣風風向,降水量,降水時數,日照時數,全天空日射量,能見度,紫外線指數,總雲量
桃園,20180112,1018.3,0,9.1,0,62,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180112,1018.5,0,9.4,0,58,0.2,0,0,0,0.0,0,0,0,0,0,0
桃園,20180112,1018.1,0,9.1,0,62,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180112,1017.8,0,9.5,0,58,0.9,113,0,0,0.0,0,0,0,0,0,0
桃園,20180112,1017.6,0,9.4,0,60,0.8,116,0,0,0.0,0,0,0,0,0,0
桃園,20180113,1017.7,0,9.1,0,59,0.6,113,0,0,0.0,0,0,0,0,0,0
桃園,20180113,1017.5,0,8.9,0,59,0.5,115,0,0,0.0,0,0,0,0,0,0
桃園,20180113,1017.6,0,8.5,0,61,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180113,1017.2,0,8.3,0,64,0.3,104,0,0,0.0,0,0,0,0,0,0
桃園,20180113,1017.1,0,7.9,0,68,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180113,1017.2,0,7.5,0,71,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180113,1016.8,0,8.2,0,65,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180113,1016.7,0,9.7,0,59,0.7,115,0,0,0.0,0,0,0,0,0,0
桃園,20180113,1017.7,0,12.7,0,51,1.0,110,0,0,0.0,0,0,0,0,0,0
桃園,20180113,1017.5,0,13.5,0,48,1.8,108,0,0,0.0,0,0,0,0,0,0
桃園,20180113,1016.3,0,14.6,0,44,2.1,101,0,0,0.0,0,0,0,0,0,0
桃園,20180113,1015.4,0,14.8,0,48,2.8,115,0,0,0.0,0,0,0,0,0,0
桃園,20180113,1014.1,0,15.4,0,49,2.5,113,0,0,0.0,0,0,0,0,0,0
桃園,20180113,1013.5,0,15.7,0,48,1.7,111,0,0,0.0,0,0,0,0,0,0
桃園,20180113,1013.7,0,14.6,0,54,1.9,107,0,0,0.0,0,0,0,0,0,0
桃園,20180113,1013.5,0,13.8,0,56,2.9,110,0,0,0.0,0,0,0,0,0,0
桃園,20180113,1013.6,0,13.3,0,60,2.0,109,0,0,0.0,0,0,0,0,0,0
桃園,20180113,1013.8,0,12.6,0,67,1.7,111,0,0,0.0,0,0,0,0,0,0
桃園,20180113,1014.1,0,12.2,0,69,1.2,102,0,0,0.0,0,0,0,0,0,0
桃園,20180113,1014.6,0,12.3,0,67,1.6,112,0,0,0.0,0,0,0,0,0,0
桃園,20180113,1014.5,0,12.2,0,67,1.8,112,0,0,0.0,0,0,0,0,0,0
桃園,20180113,1014.8,0,12.4,0,65,1.2,100,0,0,0.0,0,0,0,0,0,0
桃園,20180113,1014.3,0,12.4,0,67,1.2,98,0,0,0.0,0,0,0,0,0,0
桃園,20180113,1014.2,0,12.2,0,70,1.1,100,0,0,0.0,0,0,0,0,0,0
桃園,20180114,1013.6,0,11.6,0,74,1.3,111,0,0,0.0,0,0,0,0,0,0
桃園,20180114,1012.6,0,12.0,0,74,1.3,104,0,0,0.0,0,0,0,0,0,0
桃園,20180114,1012.2,0,11.6,0,78,1.7,115,0,0,0.0,0,0,0,0,0,0
桃園,20180114,1011.9,0,11.7,0,79,1.4,111,0,0,0.0,0,0,0,0,0,0
桃園,20180114,1011.8,0,11.8,0,79,0.9,118,0,0,0.0,0,0,0,0,0,0
桃園,20180114,1011.9,0,11.9,0,76,1.5,116,0,0,0.0,0,0,0,0,0,0
桃園,20180114,1012.1,0,11.6,0,77,1.0,113,0,0,0.0,0,0,0,0,0,0
桃園,20180114,1012.5,0,12.9,0,71,1.5,107,0,0,0.0,0,0,0,0,0,0
桃園,20180114,1012.7,0,15.6,0,67,1.6,118,0,0,0.0,0,0,0,0,0,0
桃園,20180114,1012.3,0,17.2,0,66,1.0,107,0,0,0.0,0,0,0,0,0,0
桃園,20180114,1011.3,0,18.6,0,57,1.8,117,0,0,0.0,0,0,0,0,0,0
桃園,20180114,1009.8,0,19.3,0,57,1.5,116,0,0,0.0,0,0,0,0,0,0
桃園,20180114,1008.5,0,20.0,0,55,1.7,113,0,0,0.0,0,0,0,0,0,0
桃園,20180114,1007.8,0,20.7,0,50,1.2,110,0,0,0.0,0,0,0,0,0,0
桃園,20180114,1007.5,0,21.5,0,49,1.2,114,0,0,0.0,0,0,0,0,0,0
桃園,20180114,1007.8,0,20.2,0,50,1.4,113,0,0,0.0,0,0,0,0,0,0
桃園,20180114,1008.2,0,19.0,0,56,0.4,112,0,0,0.0,0,0,0,0,0,0
桃園,20180114,1008.5,0,17.3,0,60,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180114,1009.1,0,16.5,0,63,0.8,126,0,0,0.0,0,0,0,0,0,0
桃園,20180114,1009.5,0,16.4,0,68,1.5,113,0,0,0.0,0,0,0,0,0,0
桃園,20180114,1009.3,0,16.0,0,72,0.8,111,0,0,0.0,0,0,0,0,0,0
桃園,20180114,1008.8,0,15.8,0,73,1.2,114,0,0,0.0,0,0,0,0,0,0
桃園,20180114,1008.8,0,15.4,0,74,1.9,109,0,0,0,0,0,0,0,0,0
桃園,20180114,1008.2,0,15.5,0,74,1.1,113,0,0,0.0,0,0,0,0,0,0
桃園,20180115,1007.8,0,15.6,0,73,1.0,109,0,0,0.0,0,0,0,0,0,0
桃園,20180115,1007.5,0,15.3,0,72,0.0,0,0,0,0,0,0,0,0,0,0
桃園,20180115,1007.4,0,13.8,0,79,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180115,1007.5,0,13.2,0,79,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180115,1007.7,0,13.0,0,79,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180115,1008.3,0,12.7,0,81,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180115,1008.5,0,12.7,0,77,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180115,1009.1,0,13.8,0,71,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180115,1009.2,0,16.1,0,65,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180115,1008.8,0,18.1,0,63,0.7,117,0,0,0.0,0,0,0,0,0,0
桃園,20180115,1007.6,0,20.3,0,59,0.9,115,0,0,0.0,0,0,0,0,0,0
桃園,20180115,1006.0,0,22.0,0,56,1.0,110,0,0,0.0,0,0,0,0,0,0
桃園,20180115,1004.6,0,23.6,0,50,0.4,95,0,0,0.0,0,0,0,0,0,0
桃園,20180115,1003.7,0,24.2,0,46,1.1,113,0,0,0.0,0,0,0,0,0,0
桃園,20180115,1003.5,0,25.0,0,45,0.8,110,0,0,0.0,0,0,0,0,0,0
桃園,20180115,1003.5,0,23.3,0,50,1.3,112,0,0,0.0,0,0,0,0,0,0
桃園,20180115,1003.8,0,21.8,0,57,1.1,110,0,0,0,0,0,0,0,0,0
桃園,20180115,1004.1,0,20.4,0,63,1.5,110,0,0,0.0,0,0,0,0,0,0
桃園,20180115,1004.5,0,19.4,0,66,1.3,115,0,0,0.0,0,0,0,0,0,0
桃園,20180115,1005.0,0,18.7,0,69,0.3,105,0,0,0.0,0,0,0,0,0,0
桃園,20180115,1005.3,0,17.9,0,73,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180115,1005.2,0,16.8,0,79,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180115,1004.8,0,16.4,0,84,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180115,1004.5,0,15.6,0,87,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180116,1004.2,0,14.9,0,87,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180116,1004.1,0,14.4,0,88,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180116,1004.2,0,14.3,0,88,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180116,1004.0,0,14.5,0,90,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180116,1004.4,0,15.1,0,87,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180116,1004.7,0,14.9,0,87,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180116,1005.0,0,14.6,0,88,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180116,1005.3,0,15.3,0,84,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180116,1005.7,0,18.2,0,72,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180116,1005.5,0,19.0,0,68,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180116,1004.7,0,20.8,0,62,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180116,1003.4,0,22.0,0,56,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180116,1002.4,0,22.5,0,56,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180116,1001.6,0,22.2,0,60,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180116,1001.6,0,19.6,0,75,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180116,1001.1,0,19.7,0,76,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180116,1001.1,0,19.3,0,79,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180116,1001.2,0,19.1,0,81,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180116,1001.4,0,19.0,0,83,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180116,1001.6,0,19.2,0,81,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180116,1001.9,0,19.2,0,77,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180116,1001.9,0,19.0,0,78,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180116,1001.9,0,18.8,0,75,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180116,1001.8,0,18.6,0,78,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180117,1001.8,0,18.3,0,75,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180117,1002.3,0,18.3,0,70,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180117,1002.5,0,18.1,0,86,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180117,1002.6,0,17.9,0,90,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180117,1003.1,0,17.8,0,90,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180117,1003.9,0,17.5,0,89,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180117,1004.5,0,17.3,0,88,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180117,1005.3,0,17.0,0,85,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180117,1005.9,0,19.1,0,75,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180117,1005.9,0,20.5,0,68,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180117,1004.9,0,20.8,0,68,0.9,113,0,0,0.0,0,0,0,0,0,0
桃園,20180117,1003.7,0,22.3,0,62,1.1,112,0,0,0.0,0,0,0,0,0,0
桃園,20180117,1002.9,0,23.8,0,56,0.5,112,0,0,0.0,0,0,0,0,0,0
桃園,20180117,1002.2,0,25.1,0,46,1.1,116,0,0,0.0,0,0,0,0,0,0
桃園,20180117,1002.1,0,23.2,0,56,1.7,113,0,0,0.0,0,0,0,0,0,0
桃園,20180117,1002.4,0,22.0,0,66,1.6,114,0,0,0.0,0,0,0,0,0,0
桃園,20180117,1002.8,0,20.8,0,71,2.3,111,0,0,0.0,0,0,0,0,0,0
桃園,20180117,1003.0,0,20.4,0,75,2.4,114,0,0,0.0,0,0,0,0,0,0
桃園,20180117,1003.4,0,19.8,0,80,2.2,109,0,0,0.0,0,0,0,0,0,0
桃園,20180117,1003.9,0,19.7,0,81,2.1,109,0,0,0.0,0,0,0,0,0,0
桃園,20180117,1004.0,0,19.7,0,82,3.1,107,0,0,0.0,0,0,0,0,0,0
桃園,20180117,1003.9,0,19.3,0,86,2.9,111,0,0,0.0,0,0,0,0,0,0
桃園,20180117,1004.2,0,18.9,0,88,2.4,112,0,0,0.0,0,0,0,0,0,0
桃園,20180117,1003.9,0,19.0,0,87,2.2,112,0,0,0.0,0,0,0,0,0,0
桃園,20180118,1004.0,0,19.0,0,86,2.9,112,0,0,0.0,0,0,0,0,0,0
桃園,20180118,1003.8,0,19.0,0,87,3.1,111,0,0,0.0,0,0,0,0,0,0
桃園,20180118,1003.8,0,19.1,0,87,2.2,107,0,0,0.0,0,0,0,0,0,0
桃園,20180118,1004.0,0,19.1,0,88,1.9,108,0,0,0.0,0,0,0,0,0,0
桃園,20180118,1004.6,0,19.1,0,88,1.4,116,0,0,0.0,0,0,0,0,0,0
桃園,20180118,1005.4,0,19.1,0,87,1.4,117,0,0,0.0,0,0,0,0,0,0
桃園,20180118,1006.0,0,19.3,0,87,0.9,115,0,0,0.0,0,0,0,0,0,0
桃園,20180118,1006.7,0,19.6,0,85,1.3,114,0,0,0.0,0,0,0,0,0,0
桃園,20180118,1007.4,0,19.6,0,84,2.0,113,0,0,0.0,0,0,0,0,0,0
桃園,20180118,1007.4,0,20.8,0,78,1.8,110,0,0,0.0,0,0,0,0,0,0
桃園,20180118,1006.3,0,21.3,0,75,2.1,112,0,0,0.0,0,0,0,0,0,0
桃園,20180118,1005.0,0,22.4,0,71,2.3,118,0,0,0.0,0,0,0,0,0,0
桃園,20180118,1004.1,0,22.1,0,74,2.3,112,0,0,0.0,0,0,0,0,0,0
桃園,20180118,1003.8,0,21.9,0,75,2.0,111,0,0,0.0,0,0,0,0,0,0
桃園,20180118,1003.7,0,22.8,0,73,1.8,112,0,0,0.0,0,0,0,0,0,0
桃園,20180118,1004.0,0,22.0,0,76,2.1,112,0,0,0.0,0,0,0,0,0,0
桃園,20180118,1004.5,0,21.3,0,80,2.0,109,0,0,0.0,0,0,0,0,0,0
桃園,20180118,1005.2,0,20.9,0,83,1.3,112,0,0,0.0,0,0,0,0,0,0
桃園,20180118,1006.1,0,20.5,0,85,1.3,109,0,0,0.0,0,0,0,0,0,0
桃園,20180118,1006.4,0,20.4,0,85,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180118,1006.6,0,20.3,0,84,1.2,119,0,0,0.0,0,0,0,0,0,0
桃園,20180118,1006.7,0,20.1,0,84,1.3,105,0,0,0.0,0,0,0,0,0,0
桃園,20180118,1006.7,0,20.0,0,85,1.1,108,0,0,0.0,0,0,0,0,0,0
桃園,20180118,1006.6,0,19.4,0,90,1.1,116,0,0,0.0,0,0,0,0,0,0
桃園,20180119,1007.0,0,19.3,0,92,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180119,1007.0,0,18.9,0,94,0.0,0,0,0,2.0,0,0,0,0,0,0
桃園,20180119,1007.1,0,17.9,0,94,0.0,0,0,0,3.5,0,0,0,0,0,0
桃園,20180119,1007.3,0,17.3,0,93,0.3,128,0,0,0.5,0,0,0,0,0,0
桃園,20180119,1007.8,0,16.8,0,93,0.4,123,0,0,0.5,0,0,0,0,0,0
桃園,20180119,1008.3,0,16.7,0,93,0.5,113,0,0,0.0,0,0,0,0,0,0
桃園,20180119,1008.9,0,16.9,0,92,0.2,0,0,0,0.0,0,0,0,0,0,0
桃園,20180119,1009.4,0,17.0,0,94,0.0,0,0,0,1.5,0,0,0,0,0,0
桃園,20180119,1009.9,0,17.2,0,94,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180119,1009.8,0,17.7,0,93,0.4,123,0,0,0.5,0,0,0,0,0,0
桃園,20180119,1008.7,0,18.1,0,90,1.1,110,0,0,0.0,0,0,0,0,0,0
桃園,20180119,1008.2,0,18.3,0,89,0.9,111,0,0,0.0,0,0,0,0,0,0
桃園,20180119,1007.2,0,18.3,0,88,0.9,121,0,0,0.0,0,0,0,0,0,0
桃園,20180119,1006.4,0,18.6,0,89,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180119,1006.2,0,18.1,0,89,0.5,107,0,0,0.0,0,0,0,0,0,0
桃園,20180119,1006.8,0,17.7,0,90,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180119,1006.9,0,17.5,0,91,0.8,96,0,0,0.5,0,0,0,0,0,0
桃園,20180119,1006.8,0,17.6,0,91,0.4,115,0,0,0.0,0,0,0,0,0,0
桃園,20180119,1006.4,0,17.6,0,90,0.9,109,0,0,0.5,0,0,0,0,0,0
桃園,20180119,1006.2,0,17.4,0,91,1.8,113,0,0,0.0,0,0,0,0,0,0
桃園,20180119,1006.2,0,17.5,0,91,1.9,117,0,0,0.0,0,0,0,0,0,0
桃園,20180119,1006.2,0,17.8,0,90,1.3,112,0,0,0.0,0,0,0,0,0,0
桃園,20180119,1006.7,0,18.0,0,90,0.8,110,0,0,0.0,0,0,0,0,0,0
桃園,20180119,1006.8,0,18.0,0,91,0.6,108,0,0,0.0,0,0,0,0,0,0
桃園,20180120,1006.1,0,17.9,0,92,1.4,113,0,0,0.0,0,0,0,0,0,0
桃園,20180120,1005.2,0,17.9,0,90,1.8,112,0,0,0.0,0,0,0,0,0,0
桃園,20180120,1005.4,0,17.8,0,91,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180120,1005.3,0,17.6,0,92,0.5,123,0,0,0.0,0,0,0,0,0,0
桃園,20180120,1005.8,0,17.5,0,92,0.3,121,0,0,0.0,0,0,0,0,0,0
桃園,20180120,1006.2,0,17.4,0,90,0.5,114,0,0,0.0,0,0,0,0,0,0
桃園,20180120,1006.6,0,17.5,0,86,1.0,101,0,0,0.0,0,0,0,0,0,0
桃園,20180120,1006.5,0,17.2,0,89,2.2,116,0,0,0.0,0,0,0,0,0,0
桃園,20180120,1006.7,0,17.5,0,89,2.0,113,0,0,0.0,0,0,0,0,0,0
桃園,20180120,1006.9,0,18.4,0,86,1.7,118,0,0,0.0,0,0,0,0,0,0
桃園,20180120,1005.9,0,18.2,0,88,1.9,114,0,0,0.5,0,0,0,0,0,0
桃園,20180120,1005.0,0,19.6,0,81,2.4,110,0,0,0.0,0,0,0,0,0,0
桃園,20180120,1004.1,0,20.4,0,76,2.3,113,0,0,0.0,0,0,0,0,0,0
桃園,20180120,1003.6,0,20.4,0,76,1.9,109,0,0,0.0,0,0,0,0,0,0
桃園,20180120,1003.2,0,20.6,0,76,1.1,118,0,0,0.0,0,0,0,0,0,0
桃園,20180120,1003.6,0,19.7,0,80,1.8,108,0,0,0.0,0,0,0,0,0,0
桃園,20180120,1004.0,0,19.2,0,82,1.8,112,0,0,0.0,0,0,0,0,0,0
桃園,20180120,1004.5,0,18.8,0,85,1.3,106,0,0,0.0,0,0,0,0,0,0
桃園,20180120,1005.1,0,18.6,0,87,0.5,118,0,0,0.0,0,0,0,0,0,0
桃園,20180120,1005.4,0,18.4,0,87,1.3,114,0,0,0.0,0,0,0,0,0,0
桃園,20180120,1005.8,0,18.4,0,86,1.9,108,0,0,0.0,0,0,0,0,0,0
桃園,20180120,1005.8,0,18.3,0,86,2.5,120,0,0,0.0,0,0,0,0,0,0
桃園,20180120,1005.5,0,18.1,0,86,1.5,110,0,0,0.0,0,0,0,0,0,0
桃園,20180120,1005.2,0,18.0,0,86,1.6,105,0,0,0.0,0,0,0,0,0,0
桃園,20180121,1004.6,0,17.8,0,87,2.2,110,0,0,0.0,0,0,0,0,0,0
桃園,20180121,1004.2,0,17.8,0,87,2.8,112,0,0,0.0,0,0,0,0,0,0
桃園,20180121,1004.0,0,17.8,0,87,2.2,115,0,0,0.0,0,0,0,0,0,0
桃園,20180121,1004.4,0,18.0,0,86,0.7,119,0,0,0.0,0,0,0,0,0,0
桃園,20180121,1004.8,0,18.0,0,87,1.4,117,0,0,0.0,0,0,0,0,0,0
桃園,20180121,1005.2,0,18.0,0,86,1.6,111,0,0,0.0,0,0,0,0,0,0
桃園,20180121,1005.7,0,18.0,0,87,0.5,107,0,0,0.0,0,0,0,0,0,0
桃園,20180121,1006.0,0,18.1,0,84,1.0,122,0,0,0.0,0,0,0,0,0,0
桃園,20180121,1005.9,0,18.6,0,81,1.6,99,0,0,0.0,0,0,0,0,0,0
桃園,20180121,1005.1,0,18.8,0,81,1.9,107,0,0,0.0,0,0,0,0,0,0
桃園,20180121,1003.6,0,19.0,0,80,3.0,113,0,0,0.0,0,0,0,0,0,0
桃園,20180121,1002.1,0,20.4,0,74,2.5,114,0,0,0.0,0,0,0,0,0,0
桃園,20180121,1001.2,0,20.7,0,74,2.5,114,0,0,0.0,0,0,0,0,0,0
桃園,20180121,1001.0,0,20.3,0,77,1.7,115,0,0,0.0,0,0,0,0,0,0
桃園,20180121,1000.9,0,20.1,0,79,1.1,112,0,0,0.0,0,0,0,0,0,0
桃園,20180121,1001.1,0,20.5,0,78,1.4,107,0,0,0.0,0,0,0,0,0,0
桃園,20180121,1001.2,0,20.2,0,81,0.9,113,0,0,0.0,0,0,0,0,0,0
桃園,20180121,1001.4,0,19.9,0,83,1.5,111,0,0,0.0,0,0,0,0,0,0
桃園,20180121,1001.9,0,19.8,0,84,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180121,1002.2,0,19.6,0,86,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180121,1002.3,0,19.4,0,87,0.0,0,0,0,0,0,0,0,0,0,0
桃園,20180121,1002.4,0,18.7,0,91,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180121,1002.4,0,18.5,0,92,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180121,1002.4,0,18.2,0,93,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180122,1002.6,0,17.6,0,95,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180122,1002.7,0,16.5,0,95,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180122,1002.7,0,16.4,0,94,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180122,1003.2,0,16.5,0,95,0.0,0,0,0,0.5,0,0,0,0,0,0
桃園,20180122,1003.7,0,16.0,0,95,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180122,1004.3,0,16.1,0,95,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180122,1004.9,0,16.1,0,94,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180122,1005.3,0,16.3,0,94,0.0,0,0,0,0,0,0,0,0,0,0
桃園,20180122,1005.2,0,16.8,0,91,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180122,1004.8,0,17.6,0,85,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180122,1003.3,0,17.8,0,81,0.0,0,0,0,0.0,0,0,0,0,0,0
桃園,20180122,1002.0,0,18.1,0,79,0.9,102,0,0,0.0,0,0,0,0,0,0
桃園,20180122,1001.3,0,19.4,0,67,1.5,109,0,0,0.0,0,0,0,0,0,0
桃園,20180122,1001.4,0,19.5,0,66,1.3,107,0,0,0.0,0,0,0,0,0,0
桃園,20180122,1001.7,0,18.1,0,65,1.7,110,0,0,0.0,0,0,0,0,0,0
桃園,20180122,1002.4,0,17.4,0,69,1.8,112,0,0,0,0,0,0,0,0,0
桃園,20180122,1003.2,0,16.8,0,70,1.3,111,0,0,0.0,0,0,0,0,0,0
桃園,20180122,1003.6,0,16.5,0,69,1.6,120,0,0,0.0,0,0,0,0,0,0
桃園,20180122,1004.0,0,16.1,0,71,1.7,109,0,0,0.0,0,0,0,0,0,0
桃園,20180122,1004.2,0,15.9,0,74,2.1,108,0,0,0.0,0,0,0,0,0,0
桃園,20180122,1004.4,0,16.0,0,74,2.2,113,0,0,0,0,0,0,0,0,0
桃園,20180122,1004.5,0,16.1,0,73,2.4,116,0,0,0.0,0,0,0,0,0,0
桃園,20180122,1004.5,0,16.2,0,72,2.0,112,0,0,0.0,0,0,0,0,0,0
桃園,20180122,1004.5,0,16.2,0,72,2.4,111,0,0,0.0,0,0,0,0,0,0
桃園,20180123,1004.5,0,16.2,0,73,2.3,111,0,0,0.0,0,0,0,0,0,0
桃園,20180123,1004.2,0,16.4,0,70,2.3,108,0,0,0.0,0,0,0,0,0,0
桃園,20180123,1003.7,0,16.1,0,73,2.3,111,0,0,0.0,0,0,0,0,0,0
桃園,20180123,1003.8,0,15.8,0,76,2.2,113,0,0,0.0,0,0,0,0,0,0
桃園,20180123,1003.8,0,16.0,0,75,2.5,117,0,0,0.0,0,0,0,0,0,0
桃園,20180123,1004.2,0,16.1,0,74,2.2,114,0,0,0.0,0,0,0,0,0,0
桃園,20180123,1004.4,0,16.2,0,76,2.8,113,0,0,0.0,0,0,0,0,0,0
桃園,20180123,1004.3,0,16.7,0,74,2.2,115,0,0,0.0,0,0,0,0,0,0
桃園,20180123,1004.5,0,18.5,0,68,1.9,115,0,0,0.0,0,0,0,0,0,0
桃園,20180123,1004.5,0,19.6,0,65,1.9,114,0,0,0.0,0,0,0,0,0,0
桃園,20180123,1004.3,0,20.6,0,62,1.8,111,0,0,0.0,0,0,0,0,0,0
桃園,20180123,1003.5,0,21.8,0,59,1.5,113,0,0,0.0,0,0,0,0,0,0
桃園,20180123,1002.7,0,22.5,0,56,1.3,109,0,0,0.0,0,0,0,0,0,0
桃園,20180123,1002.3,0,22.3,0,57,1.9,113,0,0,0.0,0,0,0,0,0,0
桃園,20180123,1002.5,0,21.1,0,61,2.1,117,0,0,0.0,0,0,0,0,0,0
桃園,20180123,1003.1,0,20.7,0,63,1.6,119,0,0,0.0,0,0,0,0,0,0
桃園,20180123,1004.3,0,19.6,0,67,1.0,115,0,0,0.0,0,0,0,0,0,0
桃園,20180123,1005.0,0,19.2,0,70,0.4,114,0,0,0.0,0,0,0,0,0,0
桃園,20180123,1005.7,0,18.5,0,72,0.8,109,0,0,0.0,0,0,0,0,0,0
桃園,20180123,1006.2,0,18.0,0,74,1.4,110,0,0,0.0,0,0,0,0,0,0
桃園,20180123,1006.4,0,17.7,0,74,1.2,113,0,0,0.0,0,0,0,0,0,0
桃園,20180123,1006.3,0,17.2,0,75,0.9,107,0,0,0.0,0,0,0,0,0,0
桃園,20180123,1005.9,0,16.7,0,77,1.1,99,0,0,0.0,0,0,0,0,0,0
桃園,20180123,1005.8,0,16.3,0,81,1.8,109,0,0,0.0,0,0,0,0,0,0
桃園,20180124,1005.6,0,16.2,0,80,2.1,114,0,0,0.0,0,0,0,0,0,0
桃園,20180124,1005.6,0,16.3,0,78,1.1,106,0,0,0.0,0,0,0,0,0,0
桃園,20180124,1005.9,0,16.3,0,77,1.7,113,0,0,0.0,0,0,0,0,0,0
桃園,20180124,1005.9,0,16.2,0,77,1.7,110,0,0,0.0,0,0,0,0,0,0
桃園,20180124,1006.1,0,16.2,0,74,1.1,109,0,0,0.0,0,0,0,0,0,0
桃園,20180124,1006.3,0,16.0,0,77,1.8,107,0,0,0.0,0,0,0,0,0,0
桃園,20180124,1006.7,0,16.1,0,76,1.7,106,0,0,0.0,0,0,0,0,0,0
桃園,20180124,1007.2,0,16.6,0,75,1.6,106,0,0,0.0,0,0,0,0,0,0
桃園,20180124,1007.2,0,17.4,0,72,2.1,112,0,0,0.0,0,0,0,0,0,0
桃園,20180124,1007.0,0,18.3,0,67,2.4,109,0,0,0.0,0,0,0,0,0,0
桃園,20180124,1006.3,0,18.4,0,65,3.2,113,0,0,0.0,0,0,0,0,0,0
桃園,20180124,1005.2,0,18.9,0,63,2.9,110,0,0,0.0,0,0,0,0,0,0
桃園,20180124,1004.0,0,19.0,0,62,2.7,103,0,0,0.0,0,0,0,0,0,0
桃園,20180124,1003.1,0,19.1,0,63,2.9,114,0,0,0.0,0,0,0,0,0,0
桃園,20180124,1003.0,0,18.1,0,66,3.1,108,0,0,0.0,0,0,0,0,0,0
