SiteName,County,AQI,SO2,CO,O3,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate
龍潭,桃園市,30,0.7,0.2,8,16,8,7.2,10.2,3,1.7,135,2021/09/04 07:00:00
龍潭,桃園市,28,0.8,0.27,13,14,6,6.1,9.6,3.5,1.2,137,2021/09/04 08:00:00
龍潭,桃園市,27,0.9,0.27,21.3,13,6,6.6,10,3.3,1.5,275,2021/09/04 09:00:00
龍潭,桃園市,23,0.8,0.23,35.2,14,4,5.7,7.5,1.8,1.6,313,2021/09/04 10:00:00
龍潭,桃園市,22,1.3,0.34,37.7,21,7,7.8,8.8,0.9,2.6,309,2021/09/04 11:00:00
龍潭,桃園市,25,1.6,0.36,36.8,21,13,9.7,11,1.3,3.1,333,2021/09/04 12:00:00
龍潭,桃園市,27,1.3,0.26,19.5,15,10,10.3,12.7,2.4,2.2,14,2021/09/04 13:00:00
龍潭,桃園市,26,1.2,0.2,22.6,8,5,10.3,12.9,2.5,1.6,328,2021/09/04 14:00:00
龍潭,桃園市,25,1.5,0.17,31.4,16,3,8.3,9.4,1,1.3,14,2021/09/04 15:00:00
龍潭,桃園市,27,1.1,0.2,35.1,18,17,8.3,9.1,0.7,2.8,118,2021/09/04 16:00:00
龍潭,桃園市,28,0.9,0.22,22.5,11,10,10.9,12.3,1.4,2.1,39,2021/09/04 17:00:00
龍潭,桃園市,31,0.7,0.31,41.1,21,13,13.8,14.8,0.9,1,142,2021/09/04 18:00:00
龍潭,桃園市,35,0.6,0.25,27,16,12,13,13.6,0.6,1.3,122,2021/09/04 19:00:00
龍潭,桃園市,33,0.6,0.23,17.8,14,10,10.4,11.5,1.1,0.7,119,2021/09/04 20:00:00
龍潭,桃園市,34,0.6,0.25,19.1,18,11,9.2,9.8,0.5,0.6,259,2021/09/04 21:00:00
龍潭,桃園市,33,0.5,0.28,17,20,9,10.6,11.1,0.5,1,142,2021/09/04 22:00:00
龍潭,桃園市,33,0.3,0.25,14.1,21,11,10,10.8,0.8,1,159,2021/09/04 23:00:00
龍潭,桃園市,32,0.4,0.19,12.2,19,8,7.2,7.6,0.4,0.3,114,2021/09/05 00:00:00
龍潭,桃園市,30,0.5,0.18,7.2,18,7,6.8,7.3,0.5,1.1,227,2021/09/05 01:00:00
龍潭,桃園市,30,0.4,0.2,4.6,14,8,10.7,12.4,1.7,1.9,226,2021/09/05 02:00:00
龍潭,桃園市,29,0.5,0.14,12.3,18,8,6.2,6.3,0,0.6,150,2021/09/05 03:00:00
龍潭,桃園市,30,0.8,0.15,15.9,16,11,5.5,5.5,0,1.3,134,2021/09/05 04:00:00
龍潭,桃園市,29,0.5,0.16,9.4,13,7,5.3,5.5,0.1,1,131,2021/09/05 05:00:00
龍潭,桃園市,26,0.3,0.19,6.1,20,4,5.9,6.5,0.6,1.7,185,2021/09/05 06:00:00
龍潭,桃園市,24,0.3,0.27,5,16,4,6,8.5,2.5,0.5,128,2021/09/05 07:00:00
龍潭,桃園市,21,0.6,0.45,8.1,21,6,9,14.7,5.7,1,172,2021/09/05 08:00:00
龍潭,桃園市,20,0.9,0.33,20.3,14,6,8,11.8,3.7,1.2,194,2021/09/05 09:00:00
龍潭,桃園市,20,0.8,0.29,33.2,13,6,6.3,8,1.7,1.4,4,2021/09/05 10:00:00
龍潭,桃園市,20,0.9,0.31,41.8,19,6,7.6,8.8,1.2,1.8,254,2021/09/05 11:00:00
龍潭,桃園市,22,1,0.26,47,14,9,7.2,8,0.7,2,313,2021/09/05 12:00:00
龍潭,桃園市,23,1,0.26,44.1,14,8,7,7.7,0.7,2.8,301,2021/09/05 13:00:00
龍潭,桃園市,29,1.6,0.21,49.5,15,12,7,7.9,0.8,2.7,270,2021/09/05 14:00:00
龍潭,桃園市,33,1.5,0.2,51.5,15,10,6,6.6,0.6,2.8,266,2021/09/05 15:00:00
龍潭,桃園市,39,1.5,0.17,49.8,17,13,5,5.3,0.2,2.7,264,2021/09/05 16:00:00
龍潭,桃園市,42,1.7,0.19,43.7,16,9,4.9,5.2,0.2,2.1,291,2021/09/05 17:00:00
龍潭,桃園市,42,2.3,0.18,35.8,13,7,5.6,5.8,0.1,1.9,251,2021/09/05 18:00:00
龍潭,桃園市,39,2.1,0.24,21.2,17,6,8.8,9.5,0.7,1.4,74,2021/09/05 19:00:00
龍潭,桃園市,34,2,0.36,7.3,18,9,15.2,17.7,2.5,0.8,56,2021/09/05 20:00:00
龍潭,桃園市,30,2.1,0.31,2.7,12,6,14.7,16.9,2.1,1.1,115,2021/09/05 21:00:00
龍潭,桃園市,25,2,0.2,5.3,7,4,10.7,12.1,1.4,0.4,77,2021/09/05 22:00:00
龍潭,桃園市,23,1.6,0.22,4.4,6,6,9.2,10.4,1.1,1,124,2021/09/05 23:00:00
龍潭,桃園市,23,1.5,0.24,4.2,13,8,10.1,11.5,1.3,0.9,126,2021/09/06 00:00:00
龍潭,桃園市,24,1,0.21,7.2,12,8,8.6,8.9,0.2,0.4,237,2021/09/06 01:00:00
龍潭,桃園市,26,0.2,0.17,7.8,16,10,8.4,9.4,1,1.5,116,2021/09/06 02:00:00
龍潭,桃園市,26,0,0.12,7,12,7,5.5,6.7,1.2,1.2,114,2021/09/06 03:00:00
龍潭,桃園市,23,0,0.13,6,11,4,5.2,6.2,0.9,0.4,246,2021/09/06 04:00:00
龍潭,桃園市,22,0.5,0.18,2.2,9,7,7.8,9.4,1.6,0.9,35,2021/09/06 05:00:00
龍潭,桃園市,21,1.1,0.19,1.3,,,,,,0.3,332,2021/09/06 06:00:00
龍潭,桃園市,21,1.2,0.3,1.7,13,7,11.5,28.3,16.8,1.2,128,2021/09/06 07:00:00
龍潭,桃園市,21,0.8,0.23,6.3,12,5,7.7,16.8,9.1,0.6,25,2021/09/06 08:00:00
龍潭,桃園市,23,1.2,0.29,16.4,13,10,8.5,14.1,5.5,1.1,109,2021/09/06 09:00:00
龍潭,桃園市,26,0.9,0.28,26.3,21,12,9.5,12.6,3.1,2.8,245,2021/09/06 10:00:00
龍潭,桃園市,27,1.2,0.27,37.2,19,9,7.9,9.9,1.9,1.8,190,2021/09/06 11:00:00
龍潭,桃園市,30,1.2,0.23,54,18,11,7.2,8.8,1.5,2.3,248,2021/09/06 12:00:00
龍潭,桃園市,31,1.3,0.23,62.1,18,10,6.8,8.1,1.2,2.4,234,2021/09/06 13:00:00
龍潭,桃園市,33,0.8,0.2,67.3,23,16,5.9,7.1,1.2,3.3,258,2021/09/06 14:00:00
龍潭,桃園市,35,0.7,0.17,,0,,6.2,7.2,1,4,266,2021/09/06 15:00:00
龍潭,桃園市,40,0.7,0.17,,,,6.4,7.8,1.4,3.1,268,2021/09/06 16:00:00
龍潭,桃園市,45,0.4,0.17,,8,7,7.6,9.1,1.5,2.2,259,2021/09/06 17:00:00
龍潭,桃園市,44,0.3,0.26,20.5,15,9,11.5,13.8,2.3,1.5,148,2021/09/06 18:00:00
龍潭,桃園市,41,0,0.29,17.8,17,8,13.3,15.6,2.3,1.8,121,2021/09/06 19:00:00
龍潭,桃園市,34,0.1,0.23,18.6,14,9,12.7,14.1,1.4,1.7,124,2021/09/06 20:00:00
龍潭,桃園市,29,0,0.23,,12,6,10.5,11.6,1.1,1.8,192,2021/09/06 21:00:00
龍潭,桃園市,26,0,0.22,,14,5,8.5,9.8,1.3,0.8,153,2021/09/06 22:00:00
龍潭,桃園市,24,0,0.17,,11,5,7.8,8.7,0.9,1.3,134,2021/09/06 23:00:00
龍潭,桃園市,21,0,0.15,20.3,17,4,6.1,6.9,0.8,0.5,220,2021/09/07 00:00:00
龍潭,桃園市,21,0,0.16,12.5,14,7,8.8,9.8,1,1.4,235,2021/09/07 01:00:00
龍潭,桃園市,21,1,0.13,10,14,8,8.7,9.5,0.8,1.5,235,2021/09/07 02:00:00
龍潭,桃園市,20,0.9,0.12,7.4,10,5,9.2,10.3,1,1.1,228,2021/09/07 03:00:00
龍潭,桃園市,20,0.9,0.12,7.2,12,4,7.4,8.5,1.1,1.2,175,2021/09/07 04:00:00
龍潭,桃園市,19,1,0.13,4.8,8,4,8.7,10.2,1.4,1,121,2021/09/07 05:00:00
龍潭,桃園市,16,0.8,0.16,3.1,13,3,9.9,13.3,3.4,1.5,191,2021/09/07 06:00:00
龍潭,桃園市,15,1,0.25,4.2,17,2,9,15.7,6.6,1.8,177,2021/09/07 07:00:00
龍潭,桃園市,17,1.3,0.3,7.7,10,5,10,21.4,11.4,1.7,225,2021/09/07 08:00:00
龍潭,桃園市,14,1.1,0.19,17.4,5,6,6.7,11.4,4.7,1.8,247,2021/09/07 09:00:00
龍潭,桃園市,15,1.2,0.19,26.5,5,4,6.1,8.6,2.4,1.2,302,2021/09/07 10:00:00
龍潭,桃園市,15,1.1,0.17,34,5,3,5.2,7,1.8,2,7,2021/09/07 11:00:00
龍潭,桃園市,18,1.4,0.22,55.9,13,6,7.7,9.2,1.4,1.7,348,2021/09/07 12:00:00
龍潭,桃園市,25,2.3,0.24,68.2,25,12,10.7,12,1.3,2.6,23,2021/09/07 13:00:00
龍潭,桃園市,33,2.9,0.25,78.8,28,18,10.5,11.6,1.1,2.1,20,2021/09/07 14:00:00
龍潭,桃園市,43,3.3,0.26,82.3,33,15,11.5,12.5,0.9,2.9,1,2021/09/07 15:00:00
龍潭,桃園市,50,4.3,0.28,72,32,20,14.7,16,1.2,3,4,2021/09/07 16:00:00
龍潭,桃園市,64,4.3,0.26,56.5,32,13,14.2,15.9,1.6,2.8,325,2021/09/07 17:00:00
龍潭,桃園市,71,4.1,0.29,46,28,14,12.3,13.4,1,2.2,247,2021/09/07 18:00:00
龍潭,桃園市,71,2.8,0.32,35,22,12,13.7,14.8,1.1,2.7,212,2021/09/07 19:00:00
龍潭,桃園市,61,2.4,0.26,29.6,23,15,11.8,12.7,0.8,2.5,216,2021/09/07 20:00:00
龍潭,桃園市,49,2.2,0.24,25.7,22,11,10.4,11.3,0.8,1.7,206,2021/09/07 21:00:00
龍潭,桃園市,43,2.2,0.21,26.4,21,11,9.6,10.5,0.8,1.5,170,2021/09/07 22:00:00
龍潭,桃園市,42,2.2,0.2,25.5,22,13,8.1,8.8,0.7,1.3,143,2021/09/07 23:00:00
龍潭,桃園市,42,2.1,0.17,26.4,22,13,6.8,7.4,0.5,1.3,177,2021/09/08 00:00:00
龍潭,桃園市,42,1.8,0.14,27.4,20,12,5.6,6.2,0.5,2.4,196,2021/09/08 01:00:00
龍潭,桃園市,44,0.8,0.12,25.9,19,16,6.5,6.9,0.3,1.1,249,2021/09/08 02:00:00
龍潭,桃園市,44,0.7,0.12,24.2,27,14,5.5,5.9,0.3,2.5,199,2021/09/08 03:00:00
龍潭,桃園市,41,0.8,0.12,22.6,16,9,6.5,7,0.4,2.7,205,2021/09/08 04:00:00
龍潭,桃園市,40,0.4,0.13,16.3,21,9,7.3,7.7,0.4,1.2,256,2021/09/08 05:00:00
龍潭,桃園市,35,0.6,0.16,11.9,21,7,9.7,10.5,0.8,1.6,198,2021/09/08 06:00:00
龍潭,桃園市,33,0.5,0.21,8.5,18,10,10.2,13.1,2.8,1.8,182,2021/09/08 07:00:00
龍潭,桃園市,33,0.6,0.25,18,9,11,9.6,14.1,4.4,2.8,252,2021/09/08 08:00:00
龍潭,桃園市,33,0.8,0.19,30.9,15,10,6.5,8.5,2,1.9,206,2021/09/08 09:00:00
龍潭,桃園市,35,0.8,0.21,33.4,15,10,6.4,8.1,1.7,1.3,276,2021/09/08 10:00:00
龍潭,桃園市,35,0.7,0.21,43.4,15,11,6,7.3,1.3,1.5,317,2021/09/08 11:00:00
龍潭,桃園市,35,0.9,0.25,51.6,14,12,8.3,9.4,1.1,1.7,346,2021/09/08 12:00:00
龍潭,桃園市,37,1.8,0.26,55.6,30,14,12.2,13.5,1.3,3.1,314,2021/09/08 13:00:00
龍潭,桃園市,38,1.6,0.22,51.3,31,13,11.4,13,1.6,3.4,342,2021/09/08 14:00:00
龍潭,桃園市,42,1.9,0.25,66.9,35,19,12.1,12.8,0.7,3.4,2,2021/09/08 15:00:00
龍潭,桃園市,44,2.7,0.21,46.1,31,16,11.7,12.9,1.2,2.5,349,2021/09/08 16:00:00
龍潭,桃園市,45,2.8,0.3,28.3,36,14,18.1,20.1,2,1.5,14,2021/09/08 17:00:00
龍潭,桃園市,47,1.7,0.37,21.3,32,15,25,28.3,3.3,2,226,2021/09/08 18:00:00
龍潭,桃園市,47,1.3,0.39,19.6,30,18,22.1,23.5,1.4,1.6,64,2021/09/08 19:00:00
龍潭,桃園市,43,0.9,0.31,3.7,20,6,16.5,20.6,4.1,1.7,70,2021/09/08 20:00:00
龍潭,桃園市,37,0.5,0.28,5.8,11,3,13.2,17.4,4.1,1.3,74,2021/09/08 21:00:00
龍潭,桃園市,31,0.5,0.19,7.2,6,3,9.5,11.5,1.9,0.5,50,2021/09/08 22:00:00
龍潭,桃園市,27,0.3,0.17,6.9,11,7,9,10.3,1.3,1,140,2021/09/08 23:00:00
龍潭,桃園市,27,0.3,0.17,8.3,16,8,8.3,9.1,0.7,0.8,136,2021/09/09 00:00:00
龍潭,桃園市,29,0.6,0.22,6.6,22,10,11.3,12.5,1.2,0.3,246,2021/09/09 01:00:00
龍潭,桃園市,30,0.7,0.17,5.3,13,7,10.1,12.8,2.7,0.3,284,2021/09/09 02:00:00
龍潭,桃園市,26,0.6,0.16,4.8,13,3,9.5,12,2.5,0.5,100,2021/09/09 03:00:00
龍潭,桃園市,26,0.6,0.15,5.5,19,9,9.2,12,2.8,1,108,2021/09/09 04:00:00
龍潭,桃園市,23,0.5,0.11,6.2,7,7,6.3,7.5,1.2,1.5,109,2021/09/09 05:00:00
龍潭,桃園市,21,0.5,0.13,4.9,10,4,7.6,10.4,2.8,0.7,130,2021/09/09 06:00:00
龍潭,桃園市,19,0.3,0.19,3.7,15,3,10.9,21.2,10.3,1.8,114,2021/09/09 07:00:00
龍潭,桃園市,16,0.6,0.21,7.4,14,3,7.9,16.2,8.3,1.2,115,2021/09/09 08:00:00
龍潭,桃園市,15,0.6,0.16,14.2,12,4,6.3,10.6,4.2,1.6,91,2021/09/09 09:00:00
龍潭,桃園市,16,0.8,0.25,28.1,16,6,9.2,12.9,3.6,1.4,19,2021/09/09 10:00:00
龍潭,桃園市,21,1.7,0.34,54.1,22,13,12.5,14.7,2.1,1.6,26,2021/09/09 11:00:00
龍潭,桃園市,26,2.1,0.38,78,26,14,14.9,16.2,1.3,2.2,316,2021/09/09 12:00:00
龍潭,桃園市,34,2.6,0.34,75.9,42,20,13.9,15,1,2.5,354,2021/09/09 13:00:00
龍潭,桃園市,41,2.4,0.3,80.3,37,19,11.8,12.6,0.8,2.2,18,2021/09/09 14:00:00
龍潭,桃園市,47,2,0.27,75.7,33,20,10,10.9,0.8,2.4,43,2021/09/09 15:00:00
龍潭,桃園市,67,2,0.31,79.8,38,22,12.1,12.9,0.8,1.8,61,2021/09/09 16:00:00
龍潭,桃園市,87,1.9,0.3,58.8,30,18,15.6,16.8,1.1,2.1,53,2021/09/09 17:00:00
龍潭,桃園市,87,1.2,0.33,27.9,24,7,15.5,17.3,1.8,2.4,47,2021/09/09 18:00:00
龍潭,桃園市,67,1.4,0.36,8.4,18,8,19.8,22.6,2.8,2.4,57,2021/09/09 19:00:00
龍潭,桃園市,47,1.2,0.34,7.7,20,9,19.6,22.3,2.6,1,102,2021/09/09 20:00:00
龍潭,桃園市,40,1,0.31,6.8,16,7,16.6,21.1,4.5,1,115,2021/09/09 21:00:00
龍潭,桃園市,33,0.6,0.28,5.8,16,5,15.4,18,2.6,1.4,118,2021/09/09 22:00:00
龍潭,桃園市,33,0.8,0.27,8.6,21,8,14.6,16.4,1.7,0.5,140,2021/09/09 23:00:00
龍潭,桃園市,33,0.6,0.18,14.1,18,10,8.6,9.2,0.6,0.9,124,2021/09/10 00:00:00
龍潭,桃園市,32,0.7,0.17,14.9,14,10,6.9,7.4,0.5,0.8,129,2021/09/10 01:00:00
龍潭,桃園市,33,0.8,0.18,10.1,18,9,9.4,10.5,1.1,0.5,165,2021/09/10 02:00:00
龍潭,桃園市,31,0.9,0.2,3.4,13,8,10.9,13,2,0.7,162,2021/09/10 03:00:00
龍潭,桃園市,29,0.8,0.17,11.7,18,8,9.2,11,1.8,0.6,188,2021/09/10 04:00:00
龍潭,桃園市,28,0.7,0.16,10.3,18,11,8.9,10.3,1.3,1,148,2021/09/10 05:00:00
龍潭,桃園市,28,0.7,0.18,7.9,19,9,8.5,10.1,1.5,1.4,128,2021/09/10 06:00:00
龍潭,桃園市,29,0.8,0.22,6.9,14,9,10,14.6,4.5,0.8,99,2021/09/10 07:00:00
龍潭,桃園市,27,0.9,0.24,10.4,10,5,7.2,13.4,6.2,2.4,122,2021/09/10 08:00:00
龍潭,桃園市,25,0.8,0.2,18.8,11,7,6.9,11.8,4.9,1.6,97,2021/09/10 09:00:00
龍潭,桃園市,27,1.4,0.27,44.4,24,11,8.4,11,2.6,1.4,5,2021/09/10 10:00:00
龍潭,桃園市,28,1.6,0.32,65.8,22,11,10.5,12.3,1.7,1.3,50,2021/09/10 11:00:00
龍潭,桃園市,35,2.2,0.41,95,38,19,14.2,15.5,1.2,2.3,4,2021/09/10 12:00:00
龍潭,桃園市,43,2.9,0.42,98.7,48,22,16,17.1,1,2.6,313,2021/09/10 13:00:00
龍潭,桃園市,50,3,0.31,93.9,33,21,14.2,15.5,1.2,1.5,27,2021/09/10 14:00:00
龍潭,桃園市,74,2.4,0.24,76.3,26,11,11.1,12.2,1.1,2.5,333,2021/09/10 15:00:00
龍潭,桃園市,93,2.2,0.23,52.3,24,9,11.6,12.9,1.3,1.8,78,2021/09/10 16:00:00
龍潭,桃園市,93,1.3,0.27,18.7,22,7,10.7,14.2,3.5,1.9,81,2021/09/10 17:00:00
龍潭,桃園市,77,1.2,0.28,9.3,21,4,9.5,14.3,4.7,1.9,75,2021/09/10 18:00:00
龍潭,桃園市,54,1.2,0.3,4.6,18,5,10.8,17.1,6.2,2,79,2021/09/10 19:00:00
龍潭,桃園市,41,1.2,0.27,2.7,18,4,10.5,16.5,5.9,3.7,67,2021/09/10 20:00:00
龍潭,桃園市,30,1.1,0.18,4,11,4,8.5,12.2,3.6,2.4,73,2021/09/10 21:00:00
龍潭,桃園市,23,0.8,0.17,4,10,4,7.4,10.9,3.4,1.2,221,2021/09/10 22:00:00
龍潭,桃園市,22,0.7,0.14,5.1,8,4,6.7,8.9,2.2,1.3,110,2021/09/10 23:00:00
龍潭,桃園市,19,0.6,0.11,6.4,8,2,5.3,6.8,1.5,2.8,78,2021/09/11 00:00:00
龍潭,桃園市,14,1,0.08,8.1,10,0,3.7,4.9,1.2,4.1,66,2021/09/11 01:00:00
龍潭,桃園市,11,0.7,0.08,6.9,7,0,5.9,7.3,1.3,5.2,61,2021/09/11 02:00:00
龍潭,桃園市,10,0.6,0.07,7.2,5,1,3.9,4.8,0.9,5.9,55,2021/09/11 03:00:00
龍潭,桃園市,9,0.7,0.07,7.5,4,2,3.7,4.6,0.9,4.9,54,2021/09/11 04:00:00
龍潭,桃園市,7,0.6,0.07,6.9,5,3,3.4,4.2,0.7,4.1,58,2021/09/11 05:00:00
龍潭,桃園市,8,0.4,0.08,8,4,3,3.6,4.5,0.9,4.2,53,2021/09/11 06:00:00
龍潭,桃園市,8,0.6,0.18,6,4,0,5.8,8.8,2.9,2.8,50,2021/09/11 07:00:00
龍潭,桃園市,12,0.8,0.25,5.7,6,1,7.3,13.1,5.8,6.1,54,2021/09/11 08:00:00
龍潭,桃園市,10,0.8,0.22,8.7,7,1,6.9,13.3,6.3,2.5,123,2021/09/11 09:00:00
龍潭,桃園市,8,0.6,0.19,20.5,8,1,5.8,9.5,3.6,3.1,239,2021/09/11 10:00:00
龍潭,桃園市,12,0.7,0.29,44,27,13,6.8,8.6,1.7,3,242,2021/09/11 11:00:00
龍潭,桃園市,18,0.8,0.32,52.7,22,13,7.3,8.7,1.4,1.3,212,2021/09/11 12:00:00
龍潭,桃園市,28,1,0.3,58.6,30,22,8.2,9.1,0.9,2.4,56,2021/09/11 13:00:00
龍潭,桃園市,31,0.8,0.22,29,17,7,8.6,10.5,1.9,3.5,52,2021/09/11 14:00:00
龍潭,桃園市,28,0.9,0.19,21,17,4,8.7,11.5,2.7,2.8,60,2021/09/11 15:00:00
龍潭,桃園市,29,1,0.19,19.1,16,2,8,11.2,3.2,4.3,71,2021/09/11 16:00:00
龍潭,桃園市,30,0.7,0.18,16.9,19,3,6.5,9.3,2.7,2.9,68,2021/09/11 17:00:00
龍潭,桃園市,29,0.6,0.22,13.3,10,1,8.6,11.8,3.1,1.9,154,2021/09/11 18:00:00
龍潭,桃園市,25,0.7,0.21,13.1,7,0,9.6,12.1,2.5,2.1,87,2021/09/11 19:00:00
龍潭,桃園市,21,0.6,0.17,16.1,11,0,7,9,2,4.8,73,2021/09/11 20:00:00
龍潭,桃園市,17,0.5,0.13,17.9,9,2,5.4,6.6,1.2,4.6,68,2021/09/11 21:00:00
龍潭,桃園市,15,0.5,0.12,16.6,5,3,5.1,6.1,0.9,5.4,61,2021/09/11 22:00:00
龍潭,桃園市,15,0.5,0.1,16.8,3,0,4.5,5.2,0.7,1.6,92,2021/09/11 23:00:00
龍潭,桃園市,14,0.4,0.09,17.2,4,0,3.6,4.3,0.6,1.7,122,2021/09/12 00:00:00
龍潭,桃園市,15,0.3,0.09,17,10,0,3.5,4.1,0.6,1.3,124,2021/09/12 01:00:00
龍潭,桃園市,15,0.4,0.08,16.8,6,0,5.1,5.9,0.8,3.9,81,2021/09/12 02:00:00
龍潭,桃園市,15,0.1,0.08,16.6,1,0,3.4,4.1,0.7,1.2,25,2021/09/12 03:00:00
龍潭,桃園市,15,0.1,0.09,16.8,3,1,3.8,4.7,0.8,1.8,37,2021/09/12 04:00:00
龍潭,桃園市,15,0.3,0.08,17.2,5,0,3.9,4.7,0.8,2.1,90,2021/09/12 05:00:00
龍潭,桃園市,16,0.2,0.09,18.1,9,0,3.8,4.8,0.9,6.6,60,2021/09/12 06:00:00
龍潭,桃園市,16,0.4,0.12,17,9,3,4.5,5.6,1,4.6,61,2021/09/12 07:00:00
龍潭,桃園市,16,0.3,0.16,17,11,2,5.3,6.8,1.5,2.9,77,2021/09/12 08:00:00
龍潭,桃園市,16,0.3,0.19,16.9,9,5,5.8,8.1,2.3,3.6,52,2021/09/12 09:00:00
龍潭,桃園市,16,0.4,0.2,19.4,7,4,6,9.2,3.2,3.4,41,2021/09/12 10:00:00
龍潭,桃園市,16,0.7,0.18,18.4,12,7,5.9,8.5,2.5,4,7,2021/09/12 11:00:00
龍潭,桃園市,16,0.3,0.13,16.8,8,5,4.8,6.8,1.9,3.8,354,2021/09/12 12:00:00
龍潭,桃園市,16,0.2,0.13,17.8,5,1,4.4,6.1,1.6,4.8,341,2021/09/12 13:00:00
龍潭,桃園市,16,0.2,0.11,17.7,9,0,4,5.4,1.4,4.3,356,2021/09/12 14:00:00
龍潭,桃園市,16,0.1,0.1,18.9,15,2,3.8,4.9,1.1,3.6,327,2021/09/12 15:00:00
龍潭,桃園市,16,0.3,0.11,17.9,1,3,4,5,1,3.3,312,2021/09/12 16:00:00
龍潭,桃園市,17,0.2,0.1,18.6,1,3,3.8,5,1.1,5.1,288,2021/09/12 17:00:00
龍潭,桃園市,17,0.3,0.1,19.1,6,2,3.3,4.6,1.2,4.9,274,2021/09/12 18:00:00
龍潭,桃園市,17,0.3,0.1,21.2,4,1,3.3,4.2,0.8,4.1,265,2021/09/12 19:00:00
龍潭,桃園市,18,0.3,0.09,24.4,4,0,3.5,4.1,0.6,4.3,262,2021/09/12 20:00:00
龍潭,桃園市,18,0.3,0.1,21.9,7,0,4.6,5.4,0.7,3.9,252,2021/09/12 21:00:00
龍潭,桃園市,19,0.3,0.11,19.1,10,1,5.6,6.4,0.7,4.2,223,2021/09/12 22:00:00
龍潭,桃園市,19,0.3,0.09,20.8,6,0,3.9,4.8,0.8,3.9,230,2021/09/12 23:00:00
龍潭,桃園市,19,0.4,0.09,20.9,5,1,4,4.7,0.7,3.3,239,2021/09/13 00:00:00
龍潭,桃園市,19,0.1,0.09,19.3,4,0,4.4,5.3,0.8,3.3,243,2021/09/13 01:00:00
龍潭,桃園市,19,0.7,0.1,19.7,5,0,4.9,6.1,1.2,4.4,250,2021/09/13 02:00:00
龍潭,桃園市,19,0.7,0.1,16.6,7,0,5.2,6.5,1.2,4.2,252,2021/09/13 03:00:00
龍潭,桃園市,17,1,0.1,12.7,9,0,8.1,9.2,1,3.6,240,2021/09/13 04:00:00
龍潭,桃園市,16,1.3,0.11,9.6,18,0,9.7,10.9,1.2,3.6,252,2021/09/13 05:00:00
龍潭,桃園市,17,1.6,0.12,8.1,12,1,10.6,12.2,1.6,3.3,260,2021/09/13 06:00:00
龍潭,桃園市,17,1.7,0.13,9.1,9,6,10.5,13.5,3,5.5,252,2021/09/13 07:00:00
龍潭,桃園市,15,1.2,0.22,11.6,15,4,9.4,14.2,4.8,3.6,244,2021/09/13 08:00:00
龍潭,桃園市,13,0.9,0.2,18.1,9,5,8.6,13.2,4.5,6,251,2021/09/13 09:00:00
龍潭,桃園市,13,0.8,0.15,32.7,15,5,5.1,7.2,2,6.3,257,2021/09/13 10:00:00
龍潭,桃園市,,0.9,0.17,40.3,16,5,5,6.7,1.7,5.3,245,2021/09/13 11:00:00
龍潭,桃園市,20,1,0.19,49.4,19,8,5.5,7.3,1.7,5.9,266,2021/09/13 12:00:00
龍潭,桃園市,26,1.4,0.23,60.6,29,11,6.3,7.8,1.4,5.6,260,2021/09/13 13:00:00
龍潭,桃園市,31,1.1,0.16,46.4,11,9,5.2,6.9,1.7,7.2,255,2021/09/13 14:00:00
龍潭,桃園市,35,1.2,0.17,45.9,16,7,4.9,6.4,1.5,7.6,254,2021/09/13 15:00:00
龍潭,桃園市,38,0.9,0.17,40.7,13,7,4.2,5.5,1.3,6.7,254,2021/09/13 16:00:00
龍潭,桃園市,41,0.9,0.16,38.7,10,10,4.8,6.3,1.5,6.7,255,2021/09/13 17:00:00
龍潭,桃園市,41,0.9,0.21,36.3,16,10,6,7.6,1.5,5.8,253,2021/09/13 18:00:00
龍潭,桃園市,40,1,0.24,30.2,15,9,7.8,9.4,1.5,3,247,2021/09/13 19:00:00
龍潭,桃園市,37,1,0.25,28,19,9,9.9,11.3,1.4,3,245,2021/09/13 20:00:00
龍潭,桃園市,35,1.2,0.27,,19,10,10.7,12.2,1.4,2.3,213,2021/09/13 21:00:00
龍潭,桃園市,33,1.2,0.26,,22,15,12.7,14.2,1.5,2.5,202,2021/09/13 22:00:00
龍潭,桃園市,34,1.5,0.21,,18,12,9.4,10.9,1.4,2.8,221,2021/09/13 23:00:00
龍潭,桃園市,36,1.8,0.19,27.4,17,11,8,9.2,1.2,2.9,232,2021/09/14 00:00:00
龍潭,桃園市,38,1.6,0.18,20.9,19,14,7.6,9.1,1.4,2.5,224,2021/09/14 01:00:00
龍潭,桃園市,37,0.6,0.18,17.6,21,13,10.2,11,0.7,2.2,222,2021/09/14 02:00:00
龍潭,桃園市,36,0.5,0.15,16.9,14,9,8,8.8,0.8,2.9,237,2021/09/14 03:00:00
龍潭,桃園市,34,0.5,0.13,14.8,14,6,7,7.8,0.8,2.7,206,2021/09/14 04:00:00
龍潭,桃園市,30,0.7,0.13,13.9,16,5,7.3,8.2,0.8,1.9,198,2021/09/14 05:00:00
龍潭,桃園市,26,0.6,0.16,10.5,13,5,9.1,10.3,1.1,1.8,201,2021/09/14 06:00:00
龍潭,桃園市,23,0.8,0.2,10.2,18,4,11,14,3,2.6,218,2021/09/14 07:00:00
龍潭,桃園市,22,1,0.27,12,22,4,9,13.7,4.7,2.6,224,2021/09/14 08:00:00
