SiteName,County,AQI,SO2,CO,O3,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate
中壢,桃園市,31,1.8,0.4,5.9,,9,14.9,22.3,7.4,0.6,241,2021/07/09 06:00:00
中壢,桃園市,27,2,0.8,6.9,,6,14.4,32.8,18.3,0.5,167,2021/07/09 07:00:00
中壢,桃園市,27,2.3,1.18,8.2,,8,16.6,44.3,27.7,0.7,153,2021/07/09 08:00:00
中壢,桃園市,28,3.1,1.01,9.2,,9,17.7,51.5,33.8,0.6,190,2021/07/09 09:00:00
中壢,桃園市,33,2.4,0.84,17,,10,20.8,40.6,19.8,1.8,69,2021/07/09 10:00:00
中壢,桃園市,29,,,20.7,,7,,,,1.5,58,2021/07/09 11:00:00
中壢,桃園市,29,2.1,0.47,,37,,16.3,25.8,9.5,2.3,39,2021/07/09 12:00:00
中壢,桃園市,28,1.8,0.3,31.6,22,8,11.8,18.6,6.7,2.6,62,2021/07/09 13:00:00
中壢,桃園市,24,1.4,0.29,22.9,13,4,8.8,17.2,8.3,2.1,53,2021/07/09 14:00:00
中壢,桃園市,20,1.3,0.37,22.5,21,3,11.9,23.6,11.6,2.2,57,2021/07/09 15:00:00
中壢,桃園市,25,1.4,0.38,29.9,24,6,15,26.5,11.5,1,102,2021/07/09 16:00:00
中壢,桃園市,23,1.3,0.42,29.2,20,6,14.9,24.3,9.4,1.2,37,2021/07/09 17:00:00
中壢,桃園市,35,1.4,0.76,24.9,20,9,21.9,34,12,1.2,52,2021/07/09 18:00:00
中壢,桃園市,38,1.4,0.87,19,23,9,23.5,39.9,16.4,1.5,54,2021/07/09 19:00:00
中壢,桃園市,30,1.4,0.71,14.8,19,6,18.6,29.5,10.8,0.8,58,2021/07/09 20:00:00
中壢,桃園市,33,1.4,0.94,11.8,18,3,20.1,31.2,11,0.5,232,2021/07/09 21:00:00
中壢,桃園市,30,1.4,0.77,12.9,18,6,18.2,29.2,11,0.5,259,2021/07/09 22:00:00
中壢,桃園市,28,1.5,0.69,11.6,17,6,17.4,26.8,9.4,0.5,232,2021/07/09 23:00:00
中壢,桃園市,23,1.7,0.53,12.9,14,3,14.5,19.1,4.6,0.4,293,2021/07/10 00:00:00
中壢,桃園市,20,1.9,0.46,14.1,17,9,12.7,16.6,3.9,0.4,7,2021/07/10 01:00:00
中壢,桃園市,,,,,,,,,,,,2021/07/10 02:00:00
中壢,桃園市,,,,,,,,,,,,2021/07/10 03:00:00
中壢,桃園市,,,,,,,,,,,,2021/07/10 04:00:00
中壢,桃園市,,,,,,,,,,,,2021/07/10 05:00:00
中壢,桃園市,,,,,,,,,,,,2021/07/10 06:00:00
中壢,桃園市,29,2.3,0.76,6.7,26,12,15.2,29.9,14.7,0.7,175,2021/07/10 07:00:00
中壢,桃園市,32,2.1,0.76,14.2,22,14,14.2,24.3,10.1,0.7,207,2021/07/10 08:00:00
中壢,桃園市,34,2.6,0.66,12.4,21,13,18.4,38.4,20,0.6,34,2021/07/10 09:00:00
中壢,桃園市,38,2.9,0.58,13.2,26,15,20.4,41.6,21.1,1.1,72,2021/07/10 10:00:00
中壢,桃園市,39,2.3,0.54,20,29,12,18.1,37.6,19.5,1.8,58,2021/07/10 11:00:00
中壢,桃園市,38,2,0.43,23.6,18,10,18.3,34,15.6,2.1,50,2021/07/10 12:00:00
中壢,桃園市,35,1.7,0.36,23.8,17,7,16.2,29.5,13.3,1.8,31,2021/07/10 13:00:00
中壢,桃園市,32,1.6,0.31,21.9,18,7,14.1,26.9,12.7,2.1,43,2021/07/10 14:00:00
中壢,桃園市,30,1.6,0.27,19,21,7,18.7,42.7,23.9,2.5,35,2021/07/10 15:00:00
中壢,桃園市,28,1.7,0.3,17.4,19,7,17.4,40.4,22.9,1.9,51,2021/07/10 16:00:00
中壢,桃園市,45,1.9,0.41,11.3,14,4,27.5,85.4,57.9,1.8,52,2021/07/10 17:00:00
中壢,桃園市,28,1.8,0.61,10,15,4,17.5,42.7,25.1,1.5,55,2021/07/10 18:00:00
中壢,桃園市,25,1.8,0.7,8.5,12,4,15.7,35.3,19.6,0.6,77,2021/07/10 19:00:00
中壢,桃園市,23,2,0.66,7.8,16,3,14.2,28.8,14.5,0.5,210,2021/07/10 20:00:00
中壢,桃園市,27,1.9,0.87,6.3,22,5,16.7,33.3,16.6,0.4,215,2021/07/10 21:00:00
中壢,桃園市,22,1.8,0.53,10.8,18,4,13.7,22.8,9.1,1,177,2021/07/10 22:00:00
中壢,桃園市,20,1.8,0.45,11.6,20,7,12.2,18.9,6.6,0.7,183,2021/07/10 23:00:00
中壢,桃園市,18,1.6,0.38,9.8,19,5,11.3,15.3,3.9,0.4,239,2021/07/11 00:00:00
中壢,桃園市,17,1.5,0.34,8.3,15,4,9.8,16.5,6.7,0.4,345,2021/07/11 01:00:00
中壢,桃園市,17,1.5,0.31,7.5,14,5,10,15.4,5.3,0.5,182,2021/07/11 02:00:00
中壢,桃園市,15,1.5,0.21,6.3,10,4,9.2,12.4,3.2,0.5,179,2021/07/11 03:00:00
中壢,桃園市,16,1.2,0.17,7,16,7,7.6,10.3,2.7,0.4,221,2021/07/11 04:00:00
中壢,桃園市,18,2.4,0.33,8.9,18,6,11.6,14.8,3.2,0.4,244,2021/07/11 05:00:00
中壢,桃園市,23,2.8,0.55,7,19,9,14,21.5,7.4,0.5,208,2021/07/11 06:00:00
中壢,桃園市,23,2.5,0.78,7.5,26,8,14.9,30.9,15.9,0.8,184,2021/07/11 07:00:00
中壢,桃園市,25,2.2,1.04,10,26,9,15.8,34.4,18.5,0.5,211,2021/07/11 08:00:00
中壢,桃園市,25,2.4,0.72,17.3,20,9,15.3,25.1,9.8,0.4,201,2021/07/11 09:00:00
中壢,桃園市,27,2.2,0.52,19.4,18,12,14.3,23.1,8.8,0.7,111,2021/07/11 10:00:00
中壢,桃園市,27,1.7,0.52,24.6,16,8,13.8,21.9,8.1,1.2,242,2021/07/11 11:00:00
中壢,桃園市,29,1.6,0.39,26.8,20,12,12.5,21.8,9.3,1,63,2021/07/11 12:00:00
中壢,桃園市,29,1.4,0.35,25.6,17,8,11.7,19.1,7.3,1.5,19,2021/07/11 13:00:00
中壢,桃園市,28,1.3,0.25,26.3,7,7,9.5,15.3,5.7,1.6,18,2021/07/11 14:00:00
中壢,桃園市,25,1.2,0.19,27.1,12,3,7.4,11.6,4.1,1.5,8,2021/07/11 15:00:00
中壢,桃園市,22,1.1,0.2,26.4,11,2,7.9,12.8,4.9,1.5,13,2021/07/11 16:00:00
中壢,桃園市,23,1.2,0.25,25,22,4,6.8,10.2,3.4,1.1,14,2021/07/11 17:00:00
中壢,桃園市,23,1.1,0.34,21.2,16,8,11.5,15.7,4.2,0.4,325,2021/07/11 18:00:00
中壢,桃園市,22,1.1,0.33,18.7,16,9,11.7,15.7,3.9,0.5,6,2021/07/11 19:00:00
中壢,桃園市,23,1.1,0.19,21.5,21,7,7.8,10.4,2.5,0.5,0,2021/07/11 20:00:00
中壢,桃園市,24,1.2,0.22,20.9,12,7,7.9,10.9,2.9,0.5,359,2021/07/11 21:00:00
中壢,桃園市,23,1.3,0.14,20.6,16,6,7.3,8.8,1.4,0.4,344,2021/07/11 22:00:00
中壢,桃園市,21,1.3,0.19,20.3,15,6,7.5,9.1,1.6,0.4,10,2021/07/11 23:00:00
中壢,桃園市,20,1.6,0.3,19.3,19,6,8.3,11.9,3.6,0.5,71,2021/07/12 00:00:00
中壢,桃園市,20,1.9,0.24,14.9,17,7,10.3,12.4,2.1,0.5,31,2021/07/12 01:00:00
中壢,桃園市,21,1.7,0.25,12.8,15,8,9.8,13,3.2,,179,2021/07/12 02:00:00
中壢,桃園市,20,1.5,0.16,13.8,14,5,8.5,10.8,2.2,0.5,271,2021/07/12 03:00:00
中壢,桃園市,20,1.3,0.16,12.3,10,4,9.8,12.3,2.5,0.5,196,2021/07/12 04:00:00
中壢,桃園市,19,1.1,0.26,13.1,17,4,7.9,10.9,2.9,0.5,219,2021/07/12 05:00:00
中壢,桃園市,17,1.1,0.34,9.8,14,4,10.2,19.8,9.5,0.9,162,2021/07/12 06:00:00
中壢,桃園市,27,1.3,0.91,5.4,23,11,16.7,40.3,23.6,0.5,266,2021/07/12 07:00:00
中壢,桃園市,33,2.2,1.46,6.2,17,12,20.8,49.4,28.6,0.4,343,2021/07/12 08:00:00
中壢,桃園市,32,2,0.99,11.1,20,7,19.9,45,25.1,0.4,238,2021/07/12 09:00:00
中壢,桃園市,32,1.7,0.64,18.1,18,10,19.6,39.2,19.5,0.8,37,2021/07/12 10:00:00
中壢,桃園市,32,1.6,0.54,25.5,25,14,19.3,30.7,11.4,1.5,42,2021/07/12 11:00:00
中壢,桃園市,30,1.1,0.45,26.6,24,11,15.4,27.9,12.5,1.6,47,2021/07/12 12:00:00
中壢,桃園市,31,1,0.38,30.3,20,8,14.1,23.9,9.8,1.5,33,2021/07/12 13:00:00
中壢,桃園市,29,1,0.27,31.1,15,6,11.3,17.3,6,1.5,17,2021/07/12 14:00:00
中壢,桃園市,26,0.8,0.3,29.8,25,7,12.1,18.4,6.3,1.6,25,2021/07/12 15:00:00
中壢,桃園市,25,0.8,0.27,28.6,22,7,11.5,17.1,5.5,0.9,169,2021/07/12 16:00:00
中壢,桃園市,37,0.8,0.63,21.6,25,8,22,34,11.9,1.3,197,2021/07/12 17:00:00
中壢,桃園市,48,0.9,1.37,11,16,12,29.5,47.6,18.1,1.4,42,2021/07/12 18:00:00
中壢,桃園市,45,0.9,0.73,11,21,13,27.3,38.9,11.5,1.1,359,2021/07/12 19:00:00
中壢,桃園市,37,0.8,0.45,12.9,11,8,22.7,31.6,8.8,0.7,3,2021/07/12 20:00:00
中壢,桃園市,32,0.8,0.73,15.6,13,6,19.4,28.2,8.8,0.7,216,2021/07/12 21:00:00
中壢,桃園市,37,0.9,0.9,12.5,23,9,22.9,35.6,12.7,1.2,182,2021/07/12 22:00:00
中壢,桃園市,30,0.8,0.53,14,18,15,18.7,23.7,4.9,1.3,166,2021/07/12 23:00:00
中壢,桃園市,31,0.9,0.46,12.1,16,10,16.5,20.9,4.4,0.6,188,2021/07/13 00:00:00
中壢,桃園市,31,0.9,0.33,11,28,8,12.5,16.8,4.2,1.1,183,2021/07/13 01:00:00
中壢,桃園市,32,0.8,0.28,11.3,26,10,10.9,14.3,3.3,1.1,170,2021/07/13 02:00:00
中壢,桃園市,36,1.1,0.3,9.8,26,19,9.8,13.1,3.2,1,175,2021/07/13 03:00:00
中壢,桃園市,39,1.3,0.26,9.5,24,15,10.1,13.8,3.6,0.8,168,2021/07/13 04:00:00
中壢,桃園市,42,1.1,0.34,10.5,25,13,10.6,14,3.4,0.5,180,2021/07/13 05:00:00
中壢,桃園市,44,1.3,0.72,4.2,30,14,15.4,30.7,15.3,0.6,180,2021/07/13 06:00:00
中壢,桃園市,41,1.6,1.26,4.2,27,13,22.9,63,40.1,0.5,233,2021/07/13 07:00:00
中壢,桃園市,44,2.6,2.18,6.5,35,19,26,67.8,41.8,0.4,119,2021/07/13 08:00:00
中壢,桃園市,44,2.2,0.81,8.1,21,10,16.4,38.4,22,1,40,2021/07/13 09:00:00
中壢,桃園市,41,1.9,0.75,8.5,24,8,17,39.6,22.5,0.4,69,2021/07/13 10:00:00
中壢,桃園市,40,2,0.81,15.9,21,12,19.1,39.4,20.2,1.2,170,2021/07/13 11:00:00
中壢,桃園市,37,1.8,0.55,29,22,11,19.1,28.1,8.9,0.8,84,2021/07/13 12:00:00
中壢,桃園市,37,1.7,0.55,42.5,20,9,19.8,27.7,7.9,1.1,111,2021/07/13 13:00:00
中壢,桃園市,36,1.5,0.34,29.6,17,7,12.5,20.4,7.8,1.8,50,2021/07/13 14:00:00
中壢,桃園市,31,1.1,0.26,19.3,16,4,9.8,19.7,9.8,2,38,2021/07/13 15:00:00
中壢,桃園市,28,1.1,0.27,23.6,15,7,10.9,18.5,7.6,2.2,51,2021/07/13 16:00:00
中壢,桃園市,25,1.1,0.35,24.3,13,4,13.8,23.4,9.5,1.2,27,2021/07/13 17:00:00
中壢,桃園市,25,1.3,0.45,20.1,20,2,15.4,23,7.5,0.7,6,2021/07/13 18:00:00
中壢,桃園市,24,1.1,0.55,20.6,15,6,13.8,21.7,7.9,2.8,171,2021/07/13 19:00:00
中壢,桃園市,27,1.1,0.54,17.5,14,6,16.4,26.1,9.7,0.7,266,2021/07/13 20:00:00
中壢,桃園市,33,1.3,0.94,12.3,9,5,20.7,36.3,15.6,0.8,285,2021/07/13 21:00:00
中壢,桃園市,38,1.6,1.03,8.8,16,7,23.4,37.9,14.5,0.8,281,2021/07/13 22:00:00
中壢,桃園市,28,1.5,0.66,10.6,19,6,17.9,25.5,7.5,1.4,180,2021/07/13 23:00:00
中壢,桃園市,25,1.3,0.41,9,21,5,15.8,22.2,6.3,1,175,2021/07/14 00:00:00
中壢,桃園市,20,1.3,0.39,7.2,19,6,12,17.5,5.4,1,182,2021/07/14 01:00:00
中壢,桃園市,19,1.1,0.33,5.7,21,8,10.9,15.6,4.6,0.4,200,2021/07/14 02:00:00
中壢,桃園市,21,0.9,0.33,2.9,22,10,12.5,16.3,3.7,0.6,183,2021/07/14 03:00:00
中壢,桃園市,24,1.1,0.31,3.6,22,10,12.4,16.8,4.3,1,181,2021/07/14 04:00:00
中壢,桃園市,25,1,0.25,4.9,20,8,9.8,14.1,4.2,0.8,166,2021/07/14 05:00:00
中壢,桃園市,26,1.1,0.51,3.5,26,8,12.3,26.1,13.7,0.7,188,2021/07/14 06:00:00
中壢,桃園市,26,1.3,0.78,3.6,23,9,12.8,33.2,20.4,0.9,172,2021/07/14 07:00:00
中壢,桃園市,27,1.5,1.85,3.6,28,10,15.6,56,40.3,0.4,194,2021/07/14 08:00:00
中壢,桃園市,30,1.8,1.3,9.4,22,12,18.8,45.7,26.9,0.4,46,2021/07/14 09:00:00
中壢,桃園市,30,1.9,0.6,17.4,16,9,16.5,26.9,10.3,0.4,327,2021/07/14 10:00:00
中壢,桃園市,31,,,,,,,,,0.4,278,2021/07/14 11:00:00
中壢,桃園市,36,,,,33,17,,,,0.4,317,2021/07/14 12:00:00
中壢,桃園市,38,2.2,0.37,,19,14,,,,0.9,349,2021/07/14 13:00:00
中壢,桃園市,41,1.7,0.35,,17,12,,,,0.6,347,2021/07/14 14:00:00
中壢,桃園市,39,1.6,0.38,17.8,21,10,13.9,20.3,6.3,0.6,339,2021/07/14 15:00:00
中壢,桃園市,36,1.5,0.37,17.7,18,10,13,17.9,4.9,0.8,333,2021/07/14 16:00:00
中壢,桃園市,33,2,0.38,17,18,7,16.5,25.4,8.9,0.7,356,2021/07/14 17:00:00
中壢,桃園市,30,1.8,1.26,8.5,14,6,18.3,38.9,20.5,0.8,322,2021/07/14 18:00:00
中壢,桃園市,28,1.6,1.36,4,14,5,14.3,47.9,33.6,1.1,301,2021/07/14 19:00:00
中壢,桃園市,25,1.6,1.44,3.1,16,3,15.2,55,39.8,1.1,301,2021/07/14 20:00:00
中壢,桃園市,25,1.8,1.37,3.7,12,2,15.2,50.2,35,0.7,246,2021/07/14 21:00:00
中壢,桃園市,25,1.8,1.1,4.2,13,6,15.7,42.6,26.9,0.9,225,2021/07/14 22:00:00
中壢,桃園市,22,1.7,0.83,3.1,14,7,13.8,33.7,19.9,0.4,307,2021/07/14 23:00:00
中壢,桃園市,19,1.5,0.58,4.6,10,4,11.7,23,11.2,0.6,238,2021/07/15 00:00:00
中壢,桃園市,21,1.6,0.44,5.1,18,9,12.9,18.9,6,0.5,162,2021/07/15 01:00:00
中壢,桃園市,23,1.8,0.36,8,21,10,13.8,18.4,4.6,0.5,187,2021/07/15 02:00:00
中壢,桃園市,24,1.6,0.24,13.7,18,11,9.4,11.7,2.3,0.8,174,2021/07/15 03:00:00
中壢,桃園市,26,1.2,0.14,13.5,21,9,7.5,9.5,2,0.8,175,2021/07/15 04:00:00
中壢,桃園市,24,1.2,0.15,12.8,18,5,7.8,10.4,2.6,0.6,184,2021/07/15 05:00:00
中壢,桃園市,22,1.4,0.44,7.8,22,5,11.4,22.5,11,0.7,194,2021/07/15 06:00:00
中壢,桃園市,23,1.6,1.04,5.9,18,7,14.5,43.4,28.9,0.8,193,2021/07/15 07:00:00
中壢,桃園市,33,2.4,2.16,5.9,25,11,20.7,66.3,45.6,0.6,266,2021/07/15 08:00:00
中壢,桃園市,33,2.2,1.16,16.8,21,11,20.7,40.2,19.5,0.9,174,2021/07/15 09:00:00
中壢,桃園市,33,1.8,0.66,33.8,27,9,20.6,27.7,7.1,0.8,209,2021/07/15 10:00:00
中壢,桃園市,40,1.8,,38.3,30,14,24.1,30.3,6.1,0.4,2,2021/07/15 11:00:00
中壢,桃園市,38,1.7,,53.2,29,19,22.6,27.1,4.5,0.6,358,2021/07/15 12:00:00
中壢,桃園市,42,1.7,0.26,47.9,16,14,14.5,18.3,3.8,1.1,15,2021/07/15 14:00:00
中壢,桃園市,41,1.9,0.29,49.2,19,11,14.1,18.8,4.6,1.1,5,2021/07/15 15:00:00
中壢,桃園市,36,1.5,0.71,21.5,17,6,15.2,29.3,14,1,306,2021/07/15 16:00:00
中壢,桃園市,38,1.4,0.87,27.1,24,6,21,32.9,11.8,1.4,199,2021/07/15 17:00:00
中壢,桃園市,51,1.5,1.2,31.4,21,14,31.3,43.1,11.8,1,155,2021/07/15 18:00:00
中壢,桃園市,50,1.6,1.35,27.5,23,15,30,42,11.9,1,197,2021/07/15 19:00:00
中壢,桃園市,43,1.9,0.95,24.1,21,11,26.4,34.4,7.9,0.4,296,2021/07/15 20:00:00
中壢,桃園市,43,1.6,0.6,25.7,16,16,19.3,24.9,5.5,0.6,52,2021/07/15 21:00:00
中壢,桃園市,41,1.5,0.58,13.6,21,9,18.6,24.4,5.7,0.6,298,2021/07/15 22:00:00
中壢,桃園市,35,1.7,0.71,6.1,9,5,14.4,29.5,15,0.5,317,2021/07/15 23:00:00
中壢,桃園市,30,1.6,0.36,7.5,8,3,10.8,16.4,5.6,0.6,296,2021/07/16 00:00:00
中壢,桃園市,22,1.6,0.25,8.9,7,1,8.2,12.4,4.1,0.8,241,2021/07/16 01:00:00
中壢,桃園市,18,1.5,0.22,8.9,7,2,7.3,10.2,2.8,0.4,262,2021/07/16 02:00:00
中壢,桃園市,16,1.1,0.28,6,7,4,8.1,12.3,4.1,1,193,2021/07/16 03:00:00
中壢,桃園市,25,1.2,0.32,3,17,8,15.5,19.4,3.9,0.5,201,2021/07/16 04:00:00
中壢,桃園市,23,1.2,0.36,8.6,15,10,12.3,15.6,3.3,0.4,188,2021/07/16 05:00:00
中壢,桃園市,26,1.1,0.61,6.1,24,10,15.7,26.1,10.4,0.4,207,2021/07/16 06:00:00
中壢,桃園市,28,1.3,1.27,5.6,19,9,17.1,48.2,31.1,0.4,253,2021/07/16 07:00:00
中壢,桃園市,35,,1.43,10.9,23,11,21.7,48.6,26.8,0.4,221,2021/07/16 08:00:00
中壢,桃園市,38,2.4,0.94,15.7,26,11,23.1,36.7,13.5,0.4,293,2021/07/16 09:00:00
中壢,桃園市,32,1.9,0.48,25.4,21,13,19.4,26.4,7,0.5,22,2021/07/16 10:00:00
中壢,桃園市,34,1.6,0.56,38,32,17,19.7,24.4,4.7,0.7,43,2021/07/16 11:00:00
中壢,桃園市,41,1.6,0.59,48.3,30,21,22.3,27.5,5.2,1.4,35,2021/07/16 12:00:00
中壢,桃園市,47,1.5,0.47,52.4,31,20,17.7,22.7,5,1.7,27,2021/07/16 13:00:00
中壢,桃園市,51,1.3,0.35,51.4,29,17,15,19.3,4.2,1.3,11,2021/07/16 14:00:00
中壢,桃園市,53,1.1,0.33,50.4,27,19,15.7,19.4,3.7,1.3,5,2021/07/16 15:00:00
中壢,桃園市,53,1.2,0.52,54.8,25,17,12.7,14.2,1.5,1.5,20,2021/07/16 16:00:00
中壢,桃園市,51,1.4,0.54,50.1,31,13,16.9,21.7,4.8,0.9,39,2021/07/16 17:00:00
中壢,桃園市,52,1.6,1.48,35.9,30,13,32.9,47,14,0.8,126,2021/07/16 18:00:00
中壢,桃園市,52,1.5,1.35,27.8,29,17,33.8,45.1,11.2,1,184,2021/07/16 19:00:00
中壢,桃園市,54,1.5,1.52,16.8,33,24,34.9,48.2,13.2,0.3,293,2021/07/16 20:00:00
中壢,桃園市,53,1.5,1.1,10,24,9,22.7,36.8,14.1,0.6,271,2021/07/16 21:00:00
中壢,桃園市,52,1.5,1.11,4.1,12,11,13.5,34.8,21.2,0.9,263,2021/07/16 22:00:00
中壢,桃園市,46,1.1,0.54,6.1,12,7,10.6,21.3,10.7,0.6,268,2021/07/16 23:00:00
中壢,桃園市,34,1.1,0.44,6.4,9,2,8.5,16.8,8.2,0.9,250,2021/07/17 00:00:00
中壢,桃園市,30,1.2,0.28,6.7,11,3,8.1,11.5,3.4,1,193,2021/07/17 01:00:00
中壢,桃園市,25,1.1,0.26,7.6,10,4,7.4,10.6,3.2,1.1,185,2021/07/17 02:00:00
中壢,桃園市,26,1.2,0.34,11.6,16,12,9.5,12.9,3.4,0.8,163,2021/07/17 03:00:00
中壢,桃園市,32,1.2,0.38,19.9,26,16,11.3,14.7,3.4,0.3,235,2021/07/17 04:00:00
中壢,桃園市,38,1.4,0.37,17.4,25,17,12.2,15.8,3.5,0.2,345,2021/07/17 05:00:00
中壢,桃園市,44,1.4,0.55,9,26,17,15.6,23.9,8.3,0.7,169,2021/07/17 06:00:00
中壢,桃園市,46,1.5,0.92,10.8,29,18,16.9,32.9,16,0.9,181,2021/07/17 07:00:00
中壢,桃園市,45,,1.13,18.8,29,16,18.6,32.2,13.5,0.5,297,2021/07/17 08:00:00
中壢,桃園市,48,1.7,0.82,24.4,29,20,23.9,38.1,14.2,0.3,297,2021/07/17 09:00:00
中壢,桃園市,48,1.6,0.62,33.7,29,15,20.6,27.3,6.6,0.3,317,2021/07/17 10:00:00
中壢,桃園市,49,1.8,0.84,36.6,27,17,25.8,35.8,9.9,0.7,231,2021/07/17 11:00:00
中壢,桃園市,48,1.9,0.53,43.9,26,11,18.5,25.5,6.9,0.7,341,2021/07/17 12:00:00
中壢,桃園市,47,2,0.42,54.3,20,14,15.1,19,3.9,0.5,331,2021/07/17 13:00:00
中壢,桃園市,48,1.8,0.48,49,20,14,20.7,31.1,10.4,1.3,66,2021/07/17 14:00:00
中壢,桃園市,45,1.9,0.54,44.1,26,10,20.1,26,5.8,1.5,47,2021/07/17 15:00:00
中壢,桃園市,44,2,0.64,34.3,21,10,20.6,27.9,7.2,1.2,278,2021/07/17 16:00:00
中壢,桃園市,41,1.7,0.87,17.7,21,9,21,37.8,16.7,1.1,282,2021/07/17 17:00:00
中壢,桃園市,37,1.5,1.07,16.4,20,8,18.8,35.6,16.7,1.1,265,2021/07/17 18:00:00
中壢,桃園市,35,1.5,1.19,13.4,19,8,20.9,41.7,20.8,1.2,277,2021/07/17 19:00:00
中壢,桃園市,35,1.4,1.18,12.2,22,5,21,45.4,24.4,1.1,286,2021/07/17 20:00:00
中壢,桃園市,33,1.6,1.13,12.3,16,6,20.8,40.1,19.3,0.8,288,2021/07/17 21:00:00
中壢,桃園市,30,1.6,0.98,12.6,16,8,18.8,33.6,14.8,0.8,282,2021/07/17 22:00:00
中壢,桃園市,27,1.6,0.72,14.5,15,10,15.9,26.7,10.8,0.4,263,2021/07/17 23:00:00
中壢,桃園市,27,1.4,0.56,16.8,16,7,12,17.5,5.4,0.5,281,2021/07/18 00:00:00
中壢,桃園市,23,1.6,0.43,18.6,11,1,10.4,14.8,4.4,0.6,210,2021/07/18 01:00:00
中壢,桃園市,19,1.6,0.41,18.2,12,2,11.2,15.3,4.1,0.3,314,2021/07/18 02:00:00
中壢,桃園市,16,1.5,0.39,19.6,13,3,8.9,13.4,4.5,0.5,275,2021/07/18 03:00:00
中壢,桃園市,15,1.4,0.21,18.2,12,3,6.8,11.2,4.4,0.6,231,2021/07/18 04:00:00
中壢,桃園市,15,1.6,0.26,16.9,14,3,8.9,13.7,4.8,0.5,267,2021/07/18 05:00:00
中壢,桃園市,18,1.6,0.54,12.2,12,3,11.3,25.2,13.8,0.7,220,2021/07/18 06:00:00
中壢,桃園市,25,1.6,0.95,10.4,13,3,15.2,36.4,21.1,0.5,227,2021/07/18 07:00:00
中壢,桃園市,28,2,1.14,13,17,7,17.1,38.1,20.9,0.5,273,2021/07/18 08:00:00
中壢,桃園市,30,2.1,0.72,23.6,25,11,18.2,30.6,12.3,0.5,282,2021/07/18 09:00:00
中壢,桃園市,22,2,0.4,44.2,24,11,13.1,16.6,3.5,0.4,329,2021/07/18 10:00:00
中壢,桃園市,26,1.9,0.47,48.7,25,13,14.2,17.8,3.5,0.6,335,2021/07/18 11:00:00
中壢,桃園市,31,2,0.35,52,24,16,13.8,19.2,5.4,1.1,19,2021/07/18 12:00:00
中壢,桃園市,29,2,0.29,46.3,21,5,11.6,15.5,3.8,1,4,2021/07/18 13:00:00
中壢,桃園市,31,2.2,0.24,39.9,17,7,10.4,15.1,4.6,0.7,338,2021/07/18 14:00:00
中壢,桃園市,34,2.2,0.19,32.3,22,7,12,17.5,5.5,1,336,2021/07/18 15:00:00
中壢,桃園市,36,1.8,0.31,30,24,7,11.1,15.9,4.7,0.8,308,2021/07/18 16:00:00
中壢,桃園市,37,1.7,0.52,31.5,20,7,15,21.1,6.1,0.7,311,2021/07/18 17:00:00
中壢,桃園市,34,1.9,0.72,21.9,16,7,19.2,29.6,10.3,1,298,2021/07/18 18:00:00
中壢,桃園市,32,1.8,0.87,16.1,19,11,19.6,39.5,19.8,1,304,2021/07/18 19:00:00
中壢,桃園市,29,1.5,0.82,16.1,9,9,17,31,13.9,0.6,337,2021/07/18 20:00:00
中壢,桃園市,29,1.4,0.86,14.9,10,8,17.7,32.9,15.2,1,274,2021/07/18 21:00:00
中壢,桃園市,28,1.4,0.8,15.2,10,7,16.1,31.4,15.3,0.8,269,2021/07/18 22:00:00
中壢,桃園市,24,1.4,0.62,16.7,9,4,14.3,24,9.7,0.5,275,2021/07/18 23:00:00
中壢,桃園市,21,1.6,0.45,17.9,8,5,10.1,17.7,7.5,0.7,206,2021/07/19 00:00:00
中壢,桃園市,21,1.8,0.3,17.2,10,7,9.4,14.5,5.1,0.5,251,2021/07/19 01:00:00
中壢,桃園市,21,1.8,0.24,16.5,7,7,7.9,13.5,5.5,,243,2021/07/19 02:00:00
中壢,桃園市,20,1.7,0.21,17.1,10,4,7.8,11.7,3.9,0.6,213,2021/07/19 03:00:00
中壢,桃園市,19,1.9,0.24,15.7,11,3,8.4,12.1,3.7,0.3,271,2021/07/19 04:00:00
中壢,桃園市,18,1.4,0.31,12.5,14,5,10.4,14.8,4.3,0.3,315,2021/07/19 05:00:00
中壢,桃園市,23,1.4,0.57,9.1,12,6,14,27.1,13.1,0.3,313,2021/07/19 06:00:00
中壢,桃園市,30,1.8,0.96,7.1,15,6,18.7,46.7,28,0.8,210,2021/07/19 07:00:00
中壢,桃園市,38,2.1,1.89,7.9,21,10,23.5,62.3,38.8,0.8,257,2021/07/19 08:00:00
中壢,桃園市,33,1.9,1.25,14.4,21,6,20.9,50.1,29.2,0.8,246,2021/07/19 09:00:00
中壢,桃園市,38,1.7,0.87,27.3,31,11,23.5,41.7,18.2,1.2,206,2021/07/19 10:00:00
中壢,桃園市,35,1.6,0.72,28.7,18,7,21.3,35,13.6,0.8,290,2021/07/19 11:00:00
中壢,桃園市,35,1.3,0.83,23.2,11,3,21,37.2,16.1,0.9,296,2021/07/19 12:00:00
中壢,桃園市,30,1.2,0.55,24.6,11,5,18.2,32.9,14.7,1.2,317,2021/07/19 13:00:00
中壢,桃園市,30,1.3,0.47,21.2,17,4,18.7,34,15.2,1.6,293,2021/07/19 14:00:00
