SiteName,County,AQI,SO2,CO,O3,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate
桃園,桃園市,50,3.9,0.37,8.8,15,9,12.2,13.7,1.5,1.2,23,2021/08/27 23:00:00
桃園,桃園市,40,3.5,0.42,4.2,16,3,15.8,18.1,2.2,1.5,17,2021/08/28 00:00:00
桃園,桃園市,42,17.7,0.39,4.4,24,13,15.8,17.9,2.1,0.6,28,2021/08/28 01:00:00
桃園,桃園市,43,5.5,0.45,1.1,27,20,22.6,25.3,2.6,0.4,42,2021/08/28 02:00:00
桃園,桃園市,45,3.3,0.36,2.2,32,16,21.5,23.2,1.7,0.4,41,2021/08/28 03:00:00
桃園,桃園市,52,6.3,0.45,0.6,35,18,21.1,25.1,3.9,1,22,2021/08/28 04:00:00
桃園,桃園市,54,5.6,0.38,2,42,21,20.3,23.5,3.2,1.2,19,2021/08/28 05:00:00
桃園,桃園市,54,24.1,0.42,0.8,22,13,16.5,20.5,3.9,0.8,23,2021/08/28 06:00:00
桃園,桃園市,48,10.4,0.37,4.3,19,11,13,18.9,5.8,1.1,26,2021/08/28 07:00:00
桃園,桃園市,41,2.6,0.32,10.2,11,6,8.5,13.2,4.6,1,38,2021/08/28 08:00:00
桃園,桃園市,36,2.8,0.31,13.6,12,9,8.9,14.1,5.1,1.4,34,2021/08/28 09:00:00
桃園,桃園市,32,2,0.3,25.7,15,6,10.5,15,4.4,1,35,2021/08/28 10:00:00
桃園,桃園市,31,1.7,0.27,39.4,23,8,10,12.1,2.1,2.3,17,2021/08/28 11:00:00
桃園,桃園市,31,1.3,0.23,34.6,14,6,7.7,9.7,2,2.2,17,2021/08/28 12:00:00
桃園,桃園市,32,1.7,0.24,60.8,18,11,8,9.2,1.2,2.1,80,2021/08/28 13:00:00
桃園,桃園市,40,2.5,0.28,72.7,53,24,16,18.2,2.2,2.5,71,2021/08/28 14:00:00
桃園,桃園市,50,2.3,0.26,67.9,43,28,18,21.3,3.2,2.2,65,2021/08/28 15:00:00
桃園,桃園市,57,2.1,0.25,53.6,53,24,22.1,27.6,5.5,2.4,74,2021/08/28 16:00:00
桃園,桃園市,59,2.1,0.24,45.1,39,20,18,22.5,4.4,2.6,69,2021/08/28 17:00:00
桃園,桃園市,58,1.9,0.25,56.9,28,18,8.4,9.2,0.8,1.6,76,2021/08/28 18:00:00
桃園,桃園市,57,1.7,0.28,58.2,32,22,9,9.6,0.5,1.5,82,2021/08/28 19:00:00
桃園,桃園市,61,1.7,0.27,55.9,26,23,8.5,9,0.4,0.4,41,2021/08/28 20:00:00
桃園,桃園市,62,1.5,0.4,47.8,35,25,10.8,11.4,0.6,0.8,23,2021/08/28 21:00:00
桃園,桃園市,66,8.5,0.51,28.6,36,26,16,16.7,0.7,1.6,16,2021/08/28 22:00:00
桃園,桃園市,63,11.9,0.3,7.6,12,11,12.4,13.8,1.3,2.4,20,2021/08/28 23:00:00
桃園,桃園市,58,5.4,0.26,5.8,15,7,9.5,11.2,1.6,2.1,20,2021/08/29 00:00:00
桃園,桃園市,53,5.5,0.21,7.4,11,8,7.3,8.7,1.4,2.6,20,2021/08/29 01:00:00
桃園,桃園市,42,9.4,0.16,7.4,9,5,4.8,5.4,0.5,2.3,18,2021/08/29 02:00:00
桃園,桃園市,36,9.6,0.15,7.3,5,5,4.6,5.4,0.8,1.8,25,2021/08/29 03:00:00
桃園,桃園市,32,9.2,0.14,6.7,7,4,4,4.7,0.6,1,38,2021/08/29 04:00:00
桃園,桃園市,34,1.2,0.21,14.2,19,15,5.6,6.2,0.5,0.5,38,2021/08/29 05:00:00
桃園,桃園市,42,0.6,0.28,20.1,28,22,6.4,6.6,0.1,0.6,34,2021/08/29 06:00:00
桃園,桃園市,48,0.9,0.32,21.2,34,20,9.1,10,0.8,0.5,40,2021/08/29 07:00:00
桃園,桃園市,53,2.2,0.35,21.3,35,18,9.6,11.8,2.1,1.2,26,2021/08/29 08:00:00
桃園,桃園市,47,1.4,0.23,15.2,11,7,5.8,8.5,2.7,0.8,42,2021/08/29 09:00:00
桃園,桃園市,38,0.9,0.22,25.7,12,7,6,8,1.9,1.2,56,2021/08/29 10:00:00
桃園,桃園市,34,1.2,0.24,44.5,21,9,6.8,7.8,1,1.6,53,2021/08/29 11:00:00
桃園,桃園市,30,1.5,0.25,59,22,9,7.7,8.6,0.8,2.6,67,2021/08/29 12:00:00
桃園,桃園市,31,1.1,0.17,49.3,21,8,5.8,6.5,0.7,2.4,71,2021/08/29 13:00:00
桃園,桃園市,31,1.7,0.14,40.8,14,7,4.7,5.4,0.7,2.4,55,2021/08/29 14:00:00
桃園,桃園市,33,1.4,0.14,38.5,13,9,5,6.1,1.1,1.8,18,2021/08/29 15:00:00
桃園,桃園市,34,1.1,0.19,27.8,14,5,5.4,6.5,1,1.7,33,2021/08/29 16:00:00
桃園,桃園市,35,1.2,0.21,20.7,20,5,5.9,7.3,1.4,2.6,17,2021/08/29 17:00:00
桃園,桃園市,34,1.4,0.25,15.4,10,4,6.2,8.1,1.8,2.8,19,2021/08/29 18:00:00
桃園,桃園市,30,2.6,0.24,12.3,21,7,6.1,7.6,1.4,2.5,19,2021/08/29 19:00:00
桃園,桃園市,24,2.7,0.25,10.2,15,9,6.4,7.9,1.4,2.7,19,2021/08/29 20:00:00
桃園,桃園市,22,1.9,0.23,7.8,12,6,6,7.6,1.6,1.9,21,2021/08/29 21:00:00
桃園,桃園市,22,2.5,0.24,5.7,10,5,6.3,8.2,1.8,1.9,21,2021/08/29 22:00:00
桃園,桃園市,22,4.8,0.23,5.5,8,7,6.9,8.2,1.2,1.9,21,2021/08/29 23:00:00
桃園,桃園市,19,3.5,0.18,7.1,4,4,5.9,7,1,1.7,21,2021/08/30 00:00:00
桃園,桃園市,19,2.1,0.14,8.2,6,7,4.4,5.1,0.7,2.2,20,2021/08/30 01:00:00
桃園,桃園市,19,2.2,0.12,7.9,7,6,3.5,4.4,0.8,1.1,29,2021/08/30 02:00:00
桃園,桃園市,18,2.7,0.11,7.5,5,5,3.3,4,0.7,1.8,20,2021/08/30 03:00:00
桃園,桃園市,18,4.9,0.11,6.3,5,4,3.6,4.4,0.8,1.7,19,2021/08/30 04:00:00
桃園,桃園市,17,5.2,0.12,4.9,5,5,3.8,4.8,1,1.5,21,2021/08/30 05:00:00
桃園,桃園市,16,3.9,0.14,3.4,5,3,4.5,5.9,1.3,0.7,32,2021/08/30 06:00:00
桃園,桃園市,17,5.1,0.27,2.6,13,8,9.2,15.9,6.6,0.6,36,2021/08/30 07:00:00
桃園,桃園市,18,2.6,0.34,6.1,19,7,9.6,20.9,11.2,1.1,31,2021/08/30 08:00:00
桃園,桃園市,18,1.9,0.29,13.3,6,4,6.5,12.6,6.1,1.3,54,2021/08/30 09:00:00
桃園,桃園市,19,2.2,0.3,24.3,18,7,11.4,16.6,5.2,2.1,26,2021/08/30 10:00:00
桃園,桃園市,19,1.8,0.27,38.3,15,7,9.3,12.2,2.8,1.9,35,2021/08/30 11:00:00
桃園,桃園市,23,2.2,0.28,37.7,21,10,14,17.3,3.3,1,57,2021/08/30 12:00:00
桃園,桃園市,25,2,0.26,51.3,25,12,14.4,17,2.6,1.9,55,2021/08/30 13:00:00
桃園,桃園市,31,2.6,0.28,72.4,46,19,14.8,16.8,1.9,2.8,71,2021/08/30 14:00:00
桃園,桃園市,45,3.1,0.4,61.3,71,32,18.3,21.8,3.5,2.6,67,2021/08/30 15:00:00
桃園,桃園市,55,2.6,0.39,55.1,44,27,12.8,14.7,1.9,1.9,59,2021/08/30 16:00:00
桃園,桃園市,61,2.5,0.38,50.5,42,24,12.5,14.8,2.3,1.4,53,2021/08/30 17:00:00
桃園,桃園市,66,2.1,0.54,44.3,42,27,14.1,15.4,1.2,0.7,37,2021/08/30 18:00:00
桃園,桃園市,67,1.8,0.63,38.2,40,29,20.1,21.1,0.9,1.7,17,2021/08/30 19:00:00
桃園,桃園市,64,4.5,0.51,17.8,27,16,16.4,18.1,1.6,3,17,2021/08/30 20:00:00
桃園,桃園市,58,3.5,0.25,,6,4,7.6,10.6,3,3.2,19,2021/08/30 21:00:00
桃園,桃園市,49,1.1,0.17,,10,2,4.6,6.8,2.1,3.8,17,2021/08/30 22:00:00
桃園,桃園市,38,1.5,0.14,,9,0,3.4,5.3,1.9,2.8,19,2021/08/30 23:00:00
桃園,桃園市,30,1,0.11,9.7,6,1,2.9,4.1,1.2,2.8,19,2021/08/31 00:00:00
桃園,桃園市,27,1.1,0.1,9.3,3,3,2.6,3.8,1.1,2.8,20,2021/08/31 01:00:00
桃園,桃園市,25,4.6,0.1,9.2,3,3,3.2,3.9,0.7,3.6,19,2021/08/31 02:00:00
桃園,桃園市,24,4.9,0.09,9.8,10,6,2.5,3.1,0.6,3.4,17,2021/08/31 03:00:00
桃園,桃園市,22,4.4,0.09,10,6,4,2.5,2.9,0.4,2.5,20,2021/08/31 04:00:00
桃園,桃園市,19,5.1,0.1,9.6,3,1,2.8,3.2,0.3,1.6,27,2021/08/31 05:00:00
桃園,桃園市,14,2.9,0.14,6.6,2,1,4.5,5.1,0.6,0.4,43,2021/08/31 06:00:00
桃園,桃園市,13,1.5,0.23,7.2,14,5,8.6,10.5,1.9,0.4,36,2021/08/31 07:00:00
桃園,桃園市,13,1.8,0.3,10.2,21,4,8.6,13.2,4.6,1.1,25,2021/08/31 08:00:00
桃園,桃園市,12,1.6,0.31,15.6,14,2,7.8,12.4,4.6,1.4,24,2021/08/31 09:00:00
桃園,桃園市,20,2.6,0.38,23.1,15,5,12,17.2,5.1,2.5,79,2021/08/31 10:00:00
桃園,桃園市,18,2,0.3,39,21,14,11.3,13.5,2.2,2.6,78,2021/08/31 11:00:00
桃園,桃園市,25,2.4,0.3,56.9,32,18,9.6,10.6,1,2.7,74,2021/08/31 12:00:00
桃園,桃園市,38,2.1,0.3,68.4,36,27,9.1,9.8,0.7,2.8,83,2021/08/31 13:00:00
桃園,桃園市,49,2.2,0.31,71.6,36,24,8.7,8.9,0.2,2.7,21,2021/08/31 14:00:00
桃園,桃園市,55,3.7,0.37,66.7,36,24,13.6,14.5,0.8,1.9,35,2021/08/31 15:00:00
桃園,桃園市,60,4.5,0.35,67.1,40,27,13,14,1,2.1,30,2021/08/31 16:00:00
桃園,桃園市,63,4,0.34,62.7,33,28,12.5,13.2,0.7,1.4,49,2021/08/31 17:00:00
桃園,桃園市,64,2.9,0.39,46.7,27,16,12,12.4,0.4,1.5,36,2021/08/31 18:00:00
桃園,桃園市,64,1.9,0.52,37.4,32,21,15.7,16.1,0.3,1.1,15,2021/08/31 19:00:00
桃園,桃園市,61,9.2,0.58,10.6,21,17,19.2,20.6,1.4,1.1,20,2021/08/31 20:00:00
桃園,桃園市,58,20.7,0.47,1,19,15,16.2,20,3.8,1.2,22,2021/08/31 21:00:00
桃園,桃園市,56,5.8,0.34,1.8,10,9,11.2,14.5,3.3,1.3,21,2021/08/31 22:00:00
桃園,桃園市,51,2.1,0.28,1.5,13,6,10.4,13,2.6,0.5,30,2021/08/31 23:00:00
桃園,桃園市,47,2.7,0.29,0.9,23,12,12.7,16.7,4,0.6,34,2021/09/01 00:00:00
桃園,桃園市,43,2.6,0.28,0.7,16,9,12.7,16.5,3.7,0.4,53,2021/09/01 01:00:00
桃園,桃園市,42,1.9,0.22,1,17,12,10.7,13.5,2.7,0.6,36,2021/09/01 02:00:00
桃園,桃園市,41,2.2,0.21,1.2,17,9,10.7,13.2,2.4,0.9,37,2021/09/01 03:00:00
桃園,桃園市,40,1.6,0.22,0.3,17,13,11.3,14.4,3.1,0.4,41,2021/09/01 04:00:00
桃園,桃園市,38,2.6,0.23,0,15,11,12,18.4,6.3,0.3,40,2021/09/01 05:00:00
桃園,桃園市,44,1.3,0.26,13.8,29,23,9.5,11.2,1.7,0.4,43,2021/09/01 06:00:00
桃園,桃園市,48,1.8,0.37,7.6,31,19,15.8,19.1,3.3,0.7,39,2021/09/01 07:00:00
桃園,桃園市,54,1.7,0.48,19.4,39,27,12.9,17.6,4.7,1,51,2021/09/01 08:00:00
桃園,桃園市,59,1.6,0.47,32.9,31,24,13.7,16.7,3,0.7,39,2021/09/01 09:00:00
桃園,桃園市,60,1.4,0.45,53.1,31,22,12.6,14.6,1.9,0.6,37,2021/09/01 10:00:00
桃園,桃園市,65,1.6,0.46,74.1,40,28,16,17.6,1.5,1.7,82,2021/09/01 11:00:00
桃園,桃園市,70,2.3,0.4,79.5,58,35,15.6,16.5,0.8,3.1,56,2021/09/01 12:00:00
桃園,桃園市,74,3.8,0.35,82.6,44,29,13.2,14.3,1.1,2.9,68,2021/09/01 13:00:00
桃園,桃園市,77,2.7,0.27,81.6,41,28,9.6,10.4,0.7,2.9,81,2021/09/01 14:00:00
桃園,桃園市,79,1.6,0.22,71.4,33,27,8,8.6,0.5,2.8,67,2021/09/01 15:00:00
桃園,桃園市,93,1.6,0.25,74.5,42,24,8.2,8.9,0.7,2.2,69,2021/09/01 16:00:00
桃園,桃園市,112,1.6,0.27,77.1,45,26,9.9,10.5,0.5,1.7,78,2021/09/01 17:00:00
桃園,桃園市,118,1.7,0.32,70.6,41,27,13.1,13.7,0.5,1.4,66,2021/09/01 18:00:00
桃園,桃園市,118,2.2,0.36,71.7,42,27,15.7,16.1,0.4,0.5,81,2021/09/01 19:00:00
桃園,桃園市,108,2,0.46,59.6,39,28,15.8,16.3,0.4,1.5,20,2021/09/01 20:00:00
桃園,桃園市,80,10,0.39,9.2,19,11,16.3,18.2,1.9,1.3,20,2021/09/01 21:00:00
桃園,桃園市,67,11.6,0.33,7.3,13,9,11.2,13,1.7,0.7,33,2021/09/01 22:00:00
桃園,桃園市,58,4.2,0.28,5.9,12,6,11.2,12.4,1.1,0.6,38,2021/09/01 23:00:00
桃園,桃園市,50,1.9,0.28,3.9,14,12,14.6,15.9,1.3,0.8,35,2021/09/02 00:00:00
桃園,桃園市,49,3.1,0.27,2.9,21,14,15.2,16.3,1,0.4,39,2021/09/02 01:00:00
桃園,桃園市,54,2.1,0.33,8.4,34,25,18.4,19.4,1,0.3,50,2021/09/02 02:00:00
桃園,桃園市,59,1.8,0.25,19.5,33,23,12.1,12.8,0.7,0.3,40,2021/09/02 03:00:00
桃園,桃園市,64,2.6,0.3,7.3,36,26,16.9,17.6,0.6,0.3,43,2021/09/02 04:00:00
桃園,桃園市,66,2.4,0.27,3.7,32,21,18.6,19.7,1.1,0.3,42,2021/09/02 05:00:00
桃園,桃園市,63,2.8,0.29,2.7,34,20,18.4,23.1,4.6,0.4,44,2021/09/02 06:00:00
桃園,桃園市,62,2.3,0.36,7.9,35,22,18,25,7,0.7,46,2021/09/02 07:00:00
桃園,桃園市,58,1.3,0.42,17.7,35,15,13.6,17,3.3,1,45,2021/09/02 08:00:00
桃園,桃園市,58,2,0.36,29.9,34,20,10.5,12.8,2.3,0.9,44,2021/09/02 09:00:00
桃園,桃園市,56,1.6,0.28,40.4,26,13,10.3,12.3,2,1.8,75,2021/09/02 10:00:00
桃園,桃園市,58,1.4,0.24,48.5,33,21,9.3,10.8,1.4,2.4,89,2021/09/02 11:00:00
桃園,桃園市,59,2,0.23,56,37,18,9,10.7,1.6,2.1,68,2021/09/02 12:00:00
桃園,桃園市,58,2,0.2,51.6,36,16,8,9.5,1.4,2.2,74,2021/09/02 13:00:00
桃園,桃園市,58,1.7,0.18,51.7,28,15,6.2,7.4,1.1,2.9,48,2021/09/02 14:00:00
桃園,桃園市,56,,,42.8,22,,,,,2.4,85,2021/09/02 15:00:00
桃園,桃園市,51,1.5,0.2,40.2,,11,7.4,8.6,1.1,1.6,73,2021/09/02 16:00:00
桃園,桃園市,49,2.5,0.23,46.7,25,15,10.2,11.9,1.7,1.2,81,2021/09/02 17:00:00
桃園,桃園市,52,2.3,0.38,43.7,31,19,13.9,15.1,1.2,1.8,18,2021/09/02 18:00:00
桃園,桃園市,56,2.3,0.65,37.2,34,26,24.3,25.4,1,1.1,27,2021/09/02 19:00:00
桃園,桃園市,63,2.9,0.58,24.7,34,29,24.3,25.4,1.1,1.1,25,2021/09/02 20:00:00
桃園,桃園市,61,1.8,0.39,12.7,20,12,15.3,16.8,1.5,1.1,24,2021/09/02 21:00:00
桃園,桃園市,59,2.5,0.37,6.2,17,13,15.6,17.3,1.6,0.6,44,2021/09/02 22:00:00
桃園,桃園市,54,3,0.4,5.1,26,13,20.3,22.1,1.7,0.6,28,2021/09/02 23:00:00
桃園,桃園市,48,13.1,0.41,2.9,24,14,18.7,20.4,1.7,0.5,37,2021/09/03 00:00:00
桃園,桃園市,53,3.1,0.32,13,34,23,17.5,18.9,1.4,0.4,44,2021/09/03 01:00:00
桃園,桃園市,56,1.5,0.24,16.3,27,21,12.6,13.8,1.1,0.4,41,2021/09/03 02:00:00
桃園,桃園市,58,1.4,0.21,15,32,18,10.8,11.9,1.1,0.4,43,2021/09/03 03:00:00
桃園,桃園市,60,1.6,0.18,15.7,33,19,10,11,1,0.5,47,2021/09/03 04:00:00
桃園,桃園市,59,1.4,0.17,18.6,27,17,8.5,9.4,0.9,0.4,41,2021/09/03 05:00:00
桃園,桃園市,59,1.4,0.2,17.2,29,21,9.6,10.6,0.9,0.4,42,2021/09/03 06:00:00
桃園,桃園市,56,1.3,0.2,20.1,28,13,9.7,10.7,1,0.7,57,2021/09/03 07:00:00
桃園,桃園市,51,1.3,0.25,22.4,20,10,7.8,9.3,1.5,1.4,73,2021/09/03 08:00:00
桃園,桃園市,46,1.3,0.26,23.2,15,7,7.7,10.5,2.7,1.3,46,2021/09/03 09:00:00
桃園,桃園市,40,1.1,0.2,26.9,19,7,8.7,11.8,3.1,1.7,76,2021/09/03 10:00:00
桃園,桃園市,38,1,0.2,44.4,23,10,7.8,10,2.1,2.1,87,2021/09/03 11:00:00
桃園,桃園市,41,1.3,0.23,54.9,23,16,8.1,9.9,1.7,1.9,76,2021/09/03 12:00:00
桃園,桃園市,37,1.4,0.18,37.6,25,5,8.2,10.4,2.2,2.6,68,2021/09/03 13:00:00
桃園,桃園市,36,1.4,0.16,37.4,18,7,6.7,8.8,2,2.8,52,2021/09/03 14:00:00
桃園,桃園市,33,1.8,0.15,33.7,13,8,7.7,10.4,2.7,2.7,51,2021/09/03 15:00:00
桃園,桃園市,33,1.6,0.17,35.3,16,6,7.1,9.3,2.1,2.4,79,2021/09/03 16:00:00
桃園,桃園市,34,2.4,0.24,31.6,21,13,11,13.3,2.3,1.1,30,2021/09/03 17:00:00
桃園,桃園市,36,2.8,0.47,31.5,25,22,15.6,17.3,1.7,2,17,2021/09/03 18:00:00
桃園,桃園市,42,5.4,0.58,24.9,29,19,18.8,20.9,2,1.8,16,2021/09/03 19:00:00
桃園,桃園市,51,3.2,0.5,21.7,29,23,19.7,21.3,1.6,0.9,35,2021/09/03 20:00:00
桃園,桃園市,56,2.1,0.47,14.9,30,23,24.5,26,1.4,1.1,17,2021/09/03 21:00:00
桃園,桃園市,58,2.4,0.4,20.2,28,23,18.2,19.6,1.3,0.4,41,2021/09/03 22:00:00
桃園,桃園市,60,2.1,0.42,13.7,30,23,19.3,20.5,1.1,0.4,41,2021/09/03 23:00:00
桃園,桃園市,59,1.6,0.43,8.6,34,17,19.9,21.2,1.3,0.4,45,2021/09/04 00:00:00
桃園,桃園市,57,1.5,0.3,11.7,28,14,15.6,16.6,1,0.7,40,2021/09/04 01:00:00
桃園,桃園市,53,0.8,0.14,21.9,14,11,6.5,6.3,0,1,49,2021/09/04 02:00:00
桃園,桃園市,48,0.8,0.19,11.2,21,9,8.6,8.5,0,0.5,47,2021/09/04 03:00:00
桃園,桃園市,46,0.7,0.15,11.3,17,11,7,7.1,0,0.6,44,2021/09/04 04:00:00
桃園,桃園市,44,0.5,0.15,8.9,13,10,7.6,7.4,0,0.5,43,2021/09/04 05:00:00
桃園,桃園市,42,1,0.2,6.6,11,10,8.8,8.7,0,0.5,40,2021/09/04 06:00:00
桃園,桃園市,41,1.4,0.28,6,20,9,12.2,14.9,2.6,0.5,40,2021/09/04 07:00:00
桃園,桃園市,40,1.8,0.35,9.5,21,12,14.5,21.6,7.1,0.9,38,2021/09/04 08:00:00
桃園,桃園市,39,1,0.25,19.7,14,12,,,,0.7,45,2021/09/04 09:00:00
桃園,桃園市,37,0.9,0.22,35.6,15,9,7.9,9.5,1.6,1.7,68,2021/09/04 10:00:00
桃園,桃園市,35,1.3,0.22,42.9,19,9,8,9,0.9,2.8,75,2021/09/04 11:00:00
桃園,桃園市,31,1,0.18,37.8,15,6,6.1,6.6,0.4,2.8,81,2021/09/04 12:00:00
桃園,桃園市,25,0.8,0.12,28.4,11,2,4.6,5.4,0.8,2.5,60,2021/09/04 13:00:00
桃園,桃園市,25,1,0.15,37.6,11,9,4.7,5,0.2,2.3,77,2021/09/04 14:00:00
桃園,桃園市,29,1.5,0.19,43.3,20,14,7.9,8.2,0.3,2.2,28,2021/09/04 15:00:00
桃園,桃園市,32,1,0.2,40.4,24,14,8,8.2,0.1,1.5,19,2021/09/04 16:00:00
桃園,桃園市,37,1.4,0.32,28.6,26,15,13.8,14,0.1,0.9,35,2021/09/04 17:00:00
桃園,桃園市,39,2.3,0.38,24.2,27,13,17.2,17.8,0.5,1.7,17,2021/09/04 18:00:00
桃園,桃園市,39,3.2,0.33,16.5,15,12,11.5,11.8,0.2,1,33,2021/09/04 19:00:00
桃園,桃園市,38,4.1,0.48,11.9,19,12,16.4,16.7,0.3,1.9,23,2021/09/04 20:00:00
桃園,桃園市,37,7.7,0.58,6,16,13,19.9,20.7,0.8,1.3,30,2021/09/04 21:00:00
桃園,桃園市,36,7.3,0.51,1.7,18,10,18.5,20.7,2.1,1.3,27,2021/09/04 22:00:00
桃園,桃園市,34,1.7,0.33,2.4,11,7,13,15,1.9,0.7,35,2021/09/04 23:00:00
桃園,桃園市,31,5.6,0.32,2.2,9,6,12.1,14.2,2,1.4,23,2021/09/05 00:00:00
桃園,桃園市,29,10,0.3,2,8,6,11.2,12.6,1.4,0.9,35,2021/09/05 01:00:00
桃園,桃園市,27,1.6,0.27,0.7,13,5,11,13.5,2.4,0.4,48,2021/09/05 02:00:00
桃園,桃園市,26,1.3,0.23,1.2,12,8,9.9,12.1,2.2,0.6,41,2021/09/05 03:00:00
桃園,桃園市,26,0.9,0.19,7.8,12,7,7.3,8.5,1.1,1.3,19,2021/09/05 04:00:00
桃園,桃園市,26,2.6,0.26,6.9,16,8,9.9,11.1,1.1,0.5,42,2021/09/05 05:00:00
桃園,桃園市,28,3.4,0.33,0.1,25,12,16.2,21.1,4.8,0.5,40,2021/09/05 06:00:00
桃園,桃園市,30,3.6,0.39,2,28,11,14.5,24.9,10.3,0.4,48,2021/09/05 07:00:00
桃園,桃園市,29,3.3,0.46,4.6,21,7,13.5,24.9,11.4,1,39,2021/09/05 08:00:00
桃園,桃園市,28,2.4,0.32,12.1,18,7,9.8,17.7,7.9,1,35,2021/09/05 09:00:00
桃園,桃園市,26,1.4,0.27,23,11,8,8.1,12.5,4.3,1.3,26,2021/09/05 10:00:00
桃園,桃園市,22,1.6,0.22,28.3,7,4,7,9.8,2.7,2.2,22,2021/09/05 11:00:00
桃園,桃園市,19,0.9,0.2,19.6,18,1,5.6,8.9,3.3,1.7,23,2021/09/05 12:00:00
桃園,桃園市,17,0.8,0.17,22.2,6,3,4.3,6.4,2.1,0.9,34,2021/09/05 13:00:00
桃園,桃園市,18,1.4,0.2,44.3,15,9,5.5,6.8,1.3,1.1,47,2021/09/05 14:00:00
桃園,桃園市,23,1.8,0.2,47.4,20,10,4.5,5.6,1,1.8,62,2021/09/05 15:00:00
桃園,桃園市,28,1.6,0.25,43.7,17,7,4.9,6,1.1,1.8,63,2021/09/05 16:00:00
桃園,桃園市,31,1.6,0.22,43.5,18,9,4.4,5.3,0.8,1.8,31,2021/09/05 17:00:00
桃園,桃園市,31,1.2,0.28,20.7,15,9,7,8.4,1.4,1.7,17,2021/09/05 18:00:00
桃園,桃園市,29,1.8,0.36,7.2,10,8,9.9,12.3,2.4,1.6,22,2021/09/05 19:00:00
桃園,桃園市,27,4,0.3,5.9,11,7,8.7,11.1,2.4,2.2,19,2021/09/05 20:00:00
桃園,桃園市,25,2.5,0.25,5.9,7,4,7.3,9.9,2.5,2.8,18,2021/09/05 21:00:00
桃園,桃園市,20,2.6,0.21,6.6,5,3,5.9,8,2,1.9,20,2021/09/05 22:00:00
桃園,桃園市,17,2.4,0.2,5.9,8,4,6.4,8.1,1.7,0.9,37,2021/09/05 23:00:00
桃園,桃園市,17,1.9,0.2,4.7,6,5,8.6,10.1,1.5,0.7,29,2021/09/06 00:00:00
桃園,桃園市,18,3.2,0.17,6.2,6,5,6.3,7.3,0.9,0.7,27,2021/09/06 01:00:00
桃園,桃園市,18,2.8,0.18,6.6,5,5,6.8,8.1,1.2,1,20,2021/09/06 02:00:00
桃園,桃園市,16,4,0.16,5.7,7,2,7.2,8.4,1.2,0.9,22,2021/09/06 03:00:00
桃園,桃園市,13,4.3,0.16,4.3,9,0,6.7,8,1.2,0.8,22,2021/09/06 04:00:00
桃園,桃園市,11,4.8,0.16,3.9,12,3,6.5,7.9,1.4,0.3,45,2021/09/06 05:00:00
桃園,桃園市,17,4.6,0.2,1.6,12,7,10,12.7,2.7,0.4,89,2021/09/06 06:00:00
桃園,桃園市,17,2.9,0.33,2.8,7,4,10.3,21,10.6,0.5,33,2021/09/06 07:00:00
桃園,桃園市,22,3.8,0.57,4.6,18,13,13.9,30.3,16.3,1.1,27,2021/09/06 08:00:00
桃園,桃園市,22,3.6,0.45,14.1,15,10,13.1,21.9,8.7,1.2,67,2021/09/06 09:00:00
桃園,桃園市,30,3.3,0.35,22.3,18,15,18.1,23.3,5.2,0.7,54,2021/09/06 10:00:00
桃園,桃園市,31,2.5,0.38,,25,,18.6,22.6,4,,,2021/09/06 11:00:00
桃園,桃園市,39,2.3,0.41,,,24,18.8,21.8,3,1.1,294,2021/09/06 12:00:00
桃園,桃園市,48,2.8,0.43,,35,22,17.9,19.6,1.6,1.8,27,2021/09/06 13:00:00
桃園,桃園市,51,2.8,0.25,67.9,22,16,10.9,12.4,1.4,2.1,325,2021/09/06 14:00:00
桃園,桃園市,50,2.2,0.19,52.3,28,15,7.7,8.9,1.2,3,311,2021/09/06 15:00:00
桃園,桃園市,46,1.9,0.15,36.2,16,11,5.9,7.3,1.4,2,287,2021/09/06 16:00:00
桃園,桃園市,42,1.9,0.18,30.7,15,9,6.9,8.3,1.4,0.9,114,2021/09/06 17:00:00
桃園,桃園市,45,2.8,0.51,21.2,22,11,27.5,29.7,2.1,0.9,8,2021/09/06 18:00:00
桃園,桃園市,41,3.4,0.51,20,21,13,23.6,25.3,1.7,0.5,82,2021/09/06 19:00:00
桃園,桃園市,45,4.6,0.5,14.3,27,18,25.2,26.6,1.3,1.1,69,2021/09/06 20:00:00
桃園,桃園市,48,4.4,0.58,,25,15,26.5,28.5,1.9,0.5,201,2021/09/06 21:00:00
桃園,桃園市,48,4.1,0.52,,23,13,25.2,27.7,2.5,0.8,80,2021/09/06 22:00:00
桃園,桃園市,48,5.7,0.48,,24,12,24.4,26.1,1.7,0.5,186,2021/09/06 23:00:00
桃園,桃園市,44,3.4,0.42,6.1,21,14,21.9,24,2,0.6,77,2021/09/07 00:00:00
桃園,桃園市,45,3.7,0.4,4,21,17,18.5,20.2,1.7,0.3,212,2021/09/07 01:00:00
桃園,桃園市,44,1.6,0.26,9,16,13,12.9,13.6,0.6,0.4,204,2021/09/07 02:00:00
桃園,桃園市,42,1.2,0.18,8.8,13,9,10.7,11.5,0.7,0.4,210,2021/09/07 03:00:00
桃園,桃園市,40,1.1,0.16,6.4,13,9,9,9.8,0.7,0.4,216,2021/09/07 04:00:00
