SiteName,County,AQI,SO2,CO,O3,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Temp,Humidity
平鎮,桃園市,37.0,2.9,0.37,56.3,27.0,14.0,12.3,16.3,4.0,2.0,29.0,2021/06/24 11:00:00,25.2,92
平鎮,桃園市,39.0,4.3,0.56,50.0,31.0,17.0,22.3,27.6,5.3,2.1,26.0,2021/06/24 12:00:00,24.1,98
平鎮,桃園市,39.0,,,43.0,,11.0,,,,1.3,32.0,2021/06/24 13:00:00,23.8,98
平鎮,桃園市,41.0,2.3,0.36,,22.0,,15.6,19.4,3.8,1.5,185.0,2021/06/24 14:00:00,23.8,98
平鎮,桃園市,43.0,2.2,0.34,36.2,17.0,14.0,,,,1.1,208.0,2021/06/24 15:00:00,23.7,98
平鎮,桃園市,42.0,2.3,0.35,31.9,10.0,17.0,19.7,23.0,3.3,0.7,196.0,2021/06/24 16:00:00,23.8,98
平鎮,桃園市,43.0,2.1,0.41,26.6,16.0,14.0,22.0,26.3,4.3,1.1,191.0,2021/06/24 17:00:00,23.5,98
平鎮,桃園市,44.0,2.1,0.43,31.6,16.0,15.0,17.7,21.5,3.8,1.0,112.0,2021/06/24 18:00:00,23.5,97
平鎮,桃園市,46.0,2.0,0.43,32.0,12.0,14.0,16.3,19.2,3.0,1.0,171.0,2021/06/24 19:00:00,23.4,94
平鎮,桃園市,44.0,2.1,0.44,30.5,19.0,12.0,15.1,18.1,3.0,0.6,217.0,2021/06/24 20:00:00,23.7,88
平鎮,桃園市,45.0,2.1,0.41,24.6,20.0,15.0,16.1,18.7,2.6,0.8,195.0,2021/06/24 21:00:00,23.5,92
平鎮,桃園市,47.0,2.8,0.45,24.4,19.0,16.0,15.5,19.1,3.7,0.9,255.0,2021/06/24 22:00:00,23.1,95
平鎮,桃園市,46.0,2.4,0.45,12.1,21.0,13.0,25.0,32.2,7.2,0.8,202.0,2021/06/24 23:00:00,23.2,97
平鎮,桃園市,46.0,2.4,0.37,18.4,14.0,13.0,15.3,19.2,3.9,0.6,337.0,2021/06/25 00:00:00,23.2,98
平鎮,桃園市,45.0,3.0,0.51,1.0,33.0,13.0,33.2,54.8,21.6,0.5,226.0,2021/06/25 01:00:00,23.5,96
平鎮,桃園市,44.0,2.0,0.44,7.7,25.0,12.0,18.7,25.3,6.5,0.7,197.0,2021/06/25 02:00:00,23.5,95
平鎮,桃園市,44.0,2.0,0.42,14.8,26.0,15.0,12.3,15.4,3.2,0.5,227.0,2021/06/25 03:00:00,24.1,89
平鎮,桃園市,45.0,2.8,0.36,9.7,27.0,16.0,15.7,19.0,3.4,0.6,230.0,2021/06/25 04:00:00,24.1,88
平鎮,桃園市,45.0,2.7,0.31,7.8,22.0,12.0,21.9,26.9,5.1,0.8,223.0,2021/06/25 05:00:00,23.7,95
平鎮,桃園市,46.0,3.5,0.32,4.0,27.0,16.0,29.2,41.1,12.0,0.8,218.0,2021/06/25 06:00:00,23.8,95
平鎮,桃園市,47.0,3.8,0.34,6.8,36.0,15.0,28.2,42.4,14.2,0.9,265.0,2021/06/25 07:00:00,24.6,94
平鎮,桃園市,46.0,2.7,0.35,23.1,27.0,14.0,14.9,21.3,6.5,1.4,35.0,2021/06/25 08:00:00,26.0,91
平鎮,桃園市,48.0,1.8,0.35,31.3,16.0,16.0,14.9,20.6,5.7,0.8,268.0,2021/06/25 09:00:00,27.1,86
平鎮,桃園市,44.0,1.8,0.25,30.4,13.0,8.0,10.8,16.6,5.8,1.4,25.0,2021/06/25 10:00:00,27.3,81
平鎮,桃園市,40.0,1.9,0.23,38.6,12.0,7.0,8.1,13.2,5.1,1.5,354.0,2021/06/25 11:00:00,26.5,84
平鎮,桃園市,36.0,1.9,0.24,46.6,16.0,8.0,7.2,11.0,3.8,1.9,298.0,2021/06/25 12:00:00,26.2,87
平鎮,桃園市,34.0,2.1,0.23,45.3,17.0,11.0,9.5,13.0,3.5,1.4,283.0,2021/06/25 13:00:00,25.4,91
平鎮,桃園市,34.0,1.8,0.22,39.7,15.0,9.0,10.7,14.0,3.4,1.4,274.0,2021/06/25 14:00:00,25.3,93
平鎮,桃園市,34.0,1.6,0.25,35.9,18.0,9.0,13.6,18.0,4.3,0.7,328.0,2021/06/25 15:00:00,25.3,92
平鎮,桃園市,35.0,1.9,0.25,33.9,10.0,8.0,16.4,20.5,4.1,2.0,296.0,2021/06/25 16:00:00,24.7,95
平鎮,桃園市,35.0,1.4,0.26,35.6,18.0,8.0,13.2,17.0,3.9,1.2,22.0,2021/06/25 17:00:00,24.8,97
平鎮,桃園市,36.0,1.5,0.34,36.4,20.0,9.0,12.0,15.5,3.5,1.0,26.0,2021/06/25 18:00:00,24.4,98
平鎮,桃園市,35.0,2.0,0.38,30.3,19.0,15.0,16.7,20.2,3.5,0.7,293.0,2021/06/25 19:00:00,24.4,99
平鎮,桃園市,36.0,2.0,0.33,25.2,13.0,15.0,17.5,20.5,3.0,0.7,62.0,2021/06/25 20:00:00,24.2,98
平鎮,桃園市,39.0,2.1,0.47,19.3,24.0,16.0,20.4,23.6,3.2,0.9,282.0,2021/06/25 21:00:00,24.1,99
平鎮,桃園市,43.0,1.6,0.31,17.2,15.0,16.0,19.3,22.5,3.2,0.8,58.0,2021/06/25 22:00:00,24.1,99
平鎮,桃園市,45.0,1.7,0.43,20.5,21.0,17.0,15.4,18.8,3.4,1.7,91.0,2021/06/25 23:00:00,23.9,99
平鎮,桃園市,45.0,1.7,0.34,27.9,15.0,13.0,9.6,12.8,3.2,0.9,193.0,2021/06/26 00:00:00,23.5,99
平鎮,桃園市,45.0,1.1,0.29,28.2,20.0,15.0,6.6,9.8,3.2,0.5,239.0,2021/06/26 01:00:00,23.8,99
平鎮,桃園市,48.0,2.6,0.31,19.4,19.0,19.0,12.8,14.2,1.5,0.5,210.0,2021/06/26 02:00:00,23.7,99
平鎮,桃園市,49.0,2.7,0.35,13.8,21.0,17.0,14.1,15.0,0.9,1.0,263.0,2021/06/26 03:00:00,23.3,99
平鎮,桃園市,48.0,2.5,0.26,10.0,21.0,10.0,15.2,18.0,2.8,1.4,218.0,2021/06/26 04:00:00,23.2,99
平鎮,桃園市,46.0,2.4,0.23,13.1,21.0,11.0,9.6,11.1,1.5,0.9,178.0,2021/06/26 05:00:00,23.6,99
平鎮,桃園市,44.0,2.5,0.34,10.8,22.0,11.0,8.6,10.7,2.1,1.7,171.0,2021/06/26 06:00:00,24.5,93
平鎮,桃園市,38.0,2.3,0.28,15.4,21.0,6.0,5.5,8.0,2.6,2.1,179.0,2021/06/26 07:00:00,25.6,87
平鎮,桃園市,35.0,2.2,0.19,19.3,12.0,6.0,5.1,7.8,2.7,2.0,213.0,2021/06/26 08:00:00,26.6,84
平鎮,桃園市,31.0,1.9,0.18,24.8,12.0,4.0,5.0,7.8,2.8,2.4,224.0,2021/06/26 09:00:00,28.3,74
平鎮,桃園市,24.0,2.1,0.17,36.1,12.0,1.0,3.6,5.3,1.7,3.5,237.0,2021/06/26 10:00:00,29.5,68
平鎮,桃園市,21.0,2.2,0.17,40.6,12.0,2.0,2.9,4.5,1.7,3.1,243.0,2021/06/26 11:00:00,30.7,65
平鎮,桃園市,24.0,2.0,0.17,44.4,15.0,6.0,2.2,4.1,1.9,3.5,256.0,2021/06/26 12:00:00,30.9,66
平鎮,桃園市,28.0,2.0,0.16,48.3,12.0,7.0,1.8,3.6,1.8,3.2,257.0,2021/06/26 13:00:00,30.9,64
平鎮,桃園市,32.0,2.0,0.18,51.6,18.0,11.0,2.1,3.3,1.2,4.3,256.0,2021/06/26 14:00:00,29.8,67
平鎮,桃園市,35.0,2.0,0.16,39.7,16.0,13.0,1.7,3.1,1.4,3.4,250.0,2021/06/26 15:00:00,29.7,68
平鎮,桃園市,38.0,2.0,0.16,39.8,17.0,12.0,2.3,3.9,1.5,3.1,239.0,2021/06/26 16:00:00,29.2,68
平鎮,桃園市,39.0,2.1,0.17,37.5,15.0,11.0,2.1,3.7,1.6,3.3,230.0,2021/06/26 17:00:00,29.0,67
平鎮,桃園市,38.0,2.0,0.17,29.9,12.0,10.0,3.0,5.0,2.1,2.5,242.0,2021/06/26 18:00:00,28.3,68
平鎮,桃園市,37.0,2.2,0.19,25.1,10.0,10.0,4.4,5.6,1.2,1.8,243.0,2021/06/26 19:00:00,28.2,67
平鎮,桃園市,34.0,2.1,0.18,22.0,12.0,8.0,5.0,5.8,0.7,1.6,262.0,2021/06/26 20:00:00,26.1,78
平鎮,桃園市,31.0,2.1,0.21,17.0,14.0,9.0,7.5,8.6,1.1,0.9,225.0,2021/06/26 21:00:00,26.2,78
平鎮,桃園市,29.0,2.9,0.22,13.9,20.0,9.0,10.5,12.0,1.5,1.6,193.0,2021/06/26 22:00:00,26.7,75
平鎮,桃園市,33.0,2.4,0.2,18.0,19.0,15.0,7.6,9.2,1.7,1.1,203.0,2021/06/26 23:00:00,25.0,85
平鎮,桃園市,34.0,2.3,0.22,14.5,19.0,9.0,10.6,12.0,1.4,0.6,250.0,2021/06/27 00:00:00,25.7,83
平鎮,桃園市,33.0,3.2,0.2,15.5,20.0,8.0,9.5,10.8,1.3,2.0,212.0,2021/06/27 01:00:00,26.0,82
平鎮,桃園市,32.0,1.7,0.11,21.6,14.0,6.0,3.5,4.3,0.8,2.6,222.0,2021/06/27 02:00:00,25.9,81
平鎮,桃園市,28.0,1.6,0.12,22.6,12.0,7.0,4.5,5.4,0.9,2.2,221.0,2021/06/27 03:00:00,26.0,79
平鎮,桃園市,26.0,1.4,0.12,22.0,13.0,6.0,3.8,4.2,0.3,1.2,200.0,2021/06/27 04:00:00,24.2,87
平鎮,桃園市,25.0,1.4,0.12,21.4,12.0,7.0,3.6,4.8,1.2,1.4,210.0,2021/06/27 05:00:00,26.2,78
平鎮,桃園市,25.0,1.7,0.14,23.1,15.0,7.0,4.6,5.3,0.8,2.4,,2021/06/27 06:00:00,27.4,75
平鎮,桃園市,23.0,1.6,0.13,27.1,15.0,4.0,2.5,3.7,1.1,2.7,230.0,2021/06/27 07:00:00,29.1,70
平鎮,桃園市,21.0,1.7,0.15,27.8,12.0,4.0,3.3,4.9,1.6,2.5,229.0,2021/06/27 08:00:00,30.2,65
平鎮,桃園市,23.0,1.7,0.15,29.5,14.0,11.0,4.3,6.8,2.5,,,2021/06/27 09:00:00,31.2,60
平鎮,桃園市,24.0,1.6,0.13,33.1,17.0,9.0,3.8,5.8,2.0,3.7,264.0,2021/06/27 10:00:00,31.6,64
平鎮,桃園市,25.0,1.5,0.14,32.5,26.0,8.0,5.7,8.6,2.9,3.8,261.0,2021/06/27 11:00:00,32.3,60
平鎮,桃園市,26.0,1.5,0.14,32.5,27.0,7.0,5.5,8.7,3.2,4.4,257.0,2021/06/27 12:00:00,31.2,65
平鎮,桃園市,29.0,1.5,0.15,38.4,26.0,13.0,3.4,5.2,1.8,4.5,262.0,2021/06/27 13:00:00,30.8,65
平鎮,桃園市,30.0,1.6,0.13,34.1,14.0,9.0,2.3,3.4,1.1,2.9,251.0,2021/06/27 14:00:00,31.6,61
平鎮,桃園市,31.0,1.5,0.13,33.2,15.0,8.0,1.6,3.2,1.6,3.4,233.0,2021/06/27 15:00:00,32.0,57
平鎮,桃園市,31.0,1.4,0.13,31.1,13.0,6.0,2.0,3.1,1.1,2.7,219.0,2021/06/27 16:00:00,31.7,55
平鎮,桃園市,31.0,1.4,0.14,29.6,15.0,9.0,2.5,4.0,1.4,3.1,223.0,2021/06/27 17:00:00,30.9,58
平鎮,桃園市,30.0,1.4,0.17,28.1,13.0,12.0,3.6,5.0,1.3,2.4,269.0,2021/06/27 18:00:00,29.8,63
平鎮,桃園市,30.0,1.7,0.18,25.0,15.0,11.0,5.3,6.9,1.6,2.2,258.0,2021/06/27 19:00:00,29.0,66
平鎮,桃園市,31.0,1.8,0.18,22.8,11.0,8.0,5.6,6.9,1.3,2.5,249.0,2021/06/27 20:00:00,28.1,72
平鎮,桃園市,30.0,1.6,0.16,21.0,13.0,7.0,4.9,6.3,1.4,2.5,253.0,2021/06/27 21:00:00,27.8,73
平鎮,桃園市,28.0,1.6,0.14,23.3,13.0,7.0,4.0,4.7,0.7,3.3,232.0,2021/06/27 22:00:00,27.2,74
平鎮,桃園市,28.0,1.3,0.12,25.3,5.0,10.0,2.8,3.6,0.8,2.9,226.0,2021/06/27 23:00:00,26.6,77
平鎮,桃園市,29.0,1.5,0.12,25.7,5.0,10.0,2.8,3.1,0.3,2.4,237.0,2021/06/28 00:00:00,27.5,72
平鎮,桃園市,30.0,1.8,0.11,26.5,10.0,10.0,2.6,4.0,1.4,2.9,232.0,2021/06/28 01:00:00,27.0,74
平鎮,桃園市,30.0,1.9,0.1,,16.0,8.0,1.3,,,,,2021/06/28 02:00:00,27.5,75
平鎮,桃園市,32.0,2.1,0.11,26.3,17.0,13.0,0.9,2.4,1.6,3.1,233.0,2021/06/28 03:00:00,27.5,75
平鎮,桃園市,32.0,2.1,0.11,28.3,17.0,10.0,0.3,1.3,1.0,3.2,240.0,2021/06/28 04:00:00,None,None
平鎮,桃園市,32.0,2.0,0.11,25.5,20.0,9.0,1.2,2.5,1.3,3.7,234.0,2021/06/28 05:00:00,26.4,82
平鎮,桃園市,31.0,1.8,0.12,27.8,12.0,7.0,1.5,2.8,1.3,3.0,240.0,2021/06/28 06:00:00,26.7,78
平鎮,桃園市,28.0,1.9,0.14,24.2,5.0,7.0,3.1,4.9,1.8,3.5,236.0,2021/06/28 07:00:00,27.4,74
平鎮,桃園市,25.0,1.9,0.16,23.5,5.0,5.0,4.2,6.6,2.4,3.9,238.0,2021/06/28 08:00:00,26.9,81
平鎮,桃園市,24.0,1.9,0.15,23.6,5.0,2.0,4.3,6.7,2.3,4.7,233.0,2021/06/28 09:00:00,26.9,81
平鎮,桃園市,23.0,1.9,0.15,22.2,5.0,3.0,4.8,8.4,3.6,4.1,228.0,2021/06/28 10:00:00,27.4,76
平鎮,桃園市,23.0,2.0,0.14,21.9,16.0,6.0,4.7,8.4,3.7,4.0,246.0,2021/06/28 11:00:00,29.2,69
平鎮,桃園市,22.0,2.1,0.13,23.6,16.0,7.0,3.7,7.4,3.7,4.9,243.0,2021/06/28 12:00:00,31.0,60
平鎮,桃園市,22.0,1.8,0.13,25.3,22.0,7.0,2.2,4.9,2.7,4.5,248.0,2021/06/28 13:00:00,31.5,60
平鎮,桃園市,22.0,2.0,0.13,27.3,14.0,5.0,3.6,6.6,3.0,4.1,253.0,2021/06/28 14:00:00,31.2,58
平鎮,桃園市,23.0,2.0,0.13,30.2,20.0,8.0,3.5,5.9,2.4,4.4,240.0,2021/06/28 15:00:00,30.5,55
平鎮,桃園市,23.0,1.9,0.14,24.2,13.0,9.0,4.5,7.6,3.1,3.4,244.0,2021/06/28 16:00:00,30.4,55
平鎮,桃園市,22.0,2.1,0.15,19.0,13.0,6.0,5.1,8.1,3.0,3.1,237.0,2021/06/28 17:00:00,29.7,60
平鎮,桃園市,23.0,2.2,0.19,17.3,12.0,9.0,6.4,9.2,2.8,2.8,254.0,2021/06/28 18:00:00,29.1,64
平鎮,桃園市,24.0,2.4,0.2,17.4,14.0,9.0,6.5,8.4,2.0,2.4,258.0,2021/06/28 19:00:00,29.1,62
,,,,,,,,,,,,,2021/06/28 20:00:00,27.7,70
,,,,,,,,,,,,,2021/06/28 21:00:00,27.7,70
,,,,,,,,,,,,,2021/06/28 22:00:00,27.6,70
平鎮,桃園市,26.0,2.5,0.15,14.4,12.0,7.0,6.9,8.5,1.5,1.6,226.0,2021/06/28 23:00:00,27.1,72
平鎮,桃園市,27.0,2.2,0.16,11.8,12.0,8.0,8.4,10.1,1.7,1.4,208.0,2021/06/29 00:00:00,27.5,72
平鎮,桃園市,27.0,2.4,0.15,14.4,13.0,10.0,7.8,9.1,1.3,2.2,250.0,2021/06/29 01:00:00,27.8,72
平鎮,桃園市,27.0,3.0,0.05,21.5,11.0,8.0,3.4,4.0,0.6,3.2,246.0,2021/06/29 02:00:00,27.8,74
平鎮,桃園市,27.0,2.9,0.1,22.6,16.0,7.0,2.2,2.6,0.3,3.9,238.0,2021/06/29 03:00:00,27.5,76
平鎮,桃園市,27.0,2.9,0.1,22.1,11.0,9.0,2.1,2.8,0.6,3.6,237.0,2021/06/29 04:00:00,27.2,74
,,,,,,,,,,,,,2021/06/29 05:00:00,27.4,75
,,,,,,,,,,,,,2021/06/29 06:00:00,27.9,74
,,,,,,,,,,,,,2021/06/29 07:00:00,25.5,89
,,,,,,,,,,,,,2021/06/29 08:00:00,27.2,80
平鎮,桃園市,24.0,2.7,0.18,18.1,11.0,7.0,9.3,13.2,3.9,3.1,250.0,2021/06/29 09:00:00,29.0,73
平鎮,桃園市,24.0,2.8,0.15,22.0,15.0,7.0,6.4,9.7,3.3,3.5,240.0,2021/06/29 10:00:00,29.6,70
平鎮,桃園市,24.0,2.9,0.13,24.8,16.0,7.0,4.9,8.3,3.4,3.2,243.0,2021/06/29 11:00:00,31.1,65
平鎮,桃園市,24.0,3.0,0.14,26.5,20.0,8.0,5.5,8.4,2.9,3.7,246.0,2021/06/29 12:00:00,30.7,65
平鎮,桃園市,29.0,2.9,0.17,26.2,22.0,16.0,5.3,8.6,3.3,3.3,256.0,2021/06/29 13:00:00,31.8,59
平鎮,桃園市,30.0,2.9,0.14,29.4,21.0,9.0,4.4,6.5,2.2,4.1,242.0,2021/06/29 14:00:00,30.6,62
平鎮,桃園市,36.0,3.0,0.15,44.9,33.0,18.0,5.7,7.3,1.6,3.9,239.0,2021/06/29 15:00:00,30.6,60
平鎮,桃園市,37.0,2.7,0.13,27.8,21.0,11.0,3.8,5.8,2.0,3.6,246.0,2021/06/29 16:00:00,30.1,61
平鎮,桃園市,34.0,2.8,0.14,27.0,17.0,8.0,4.5,6.1,1.6,3.4,242.0,2021/06/29 17:00:00,29.1,64
平鎮,桃園市,34.0,2.8,0.17,23.5,16.0,9.0,4.8,6.1,1.3,4.0,225.0,2021/06/29 18:00:00,None,None
平鎮,桃園市,31.0,,0.16,,13.0,10.0,4.5,,,,,2021/06/29 19:00:00,28.5,66
平鎮,桃園市,31.0,2.5,0.14,22.1,5.0,10.0,3.6,4.4,0.7,3.3,244.0,2021/06/29 20:00:00,28.3,68
,,,,,,,,,,,,,2021/06/29 21:00:00,28.9,65
平鎮,桃園市,31.0,2.8,0.13,19.7,5.0,8.0,3.8,4.1,0.3,2.5,247.0,2021/06/29 22:00:00,28.5,67
平鎮,桃園市,29.0,3.0,0.12,18.2,15.0,7.0,4.6,5.6,1.0,2.5,253.0,2021/06/29 23:00:00,28.2,70
平鎮,桃園市,27.0,2.7,0.11,20.5,12.0,5.0,2.5,3.2,0.6,2.6,245.0,2021/06/30 00:00:00,27.9,71
平鎮,桃園市,26.0,3.0,0.11,19.5,14.0,8.0,2.7,3.6,0.8,1.8,241.0,2021/06/30 01:00:00,27.8,70
平鎮,桃園市,27.0,2.8,0.1,18.3,12.0,9.0,5.0,5.5,0.3,1.7,240.0,2021/06/30 02:00:00,27.4,73
平鎮,桃園市,26.0,2.8,0.11,17.0,5.0,9.0,5.2,6.0,0.8,1.8,250.0,2021/06/30 03:00:00,27.0,76
,,,,,,,,,,,,,2021/06/30 04:00:00,25.8,83
,,,,,,,,,,,,,2021/06/30 05:00:00,None,None
,,,,,,,,,,,,,2021/06/30 06:00:00,None,None
,,,,,,,,,,,,,2021/06/30 07:00:00,None,None
,,,,,,,,,,,,,2021/06/30 08:00:00,None,None
平鎮,桃園市,36.0,3.2,0.16,23.2,21.0,15.0,6.0,9.4,3.4,3.4,247.0,2021/06/30 09:00:00,30.9,65
平鎮,桃園市,35.0,3.0,0.16,29.4,24.0,10.0,5.5,8.7,3.1,3.6,259.0,2021/06/30 10:00:00,32.3,63
平鎮,桃園市,38.0,2.9,0.18,38.0,41.0,16.0,7.4,10.4,3.0,3.9,260.0,2021/06/30 11:00:00,30.7,72
平鎮,桃園市,42.0,2.5,0.14,34.1,38.0,17.0,4.2,7.0,2.7,4.4,262.0,2021/06/30 12:00:00,30.9,69
平鎮,桃園市,43.0,2.6,0.12,29.1,35.0,14.0,2.6,4.9,2.3,4.8,247.0,2021/06/30 13:00:00,31.3,67
平鎮,桃園市,45.0,2.4,0.11,27.3,40.0,14.0,2.6,4.9,2.3,5.2,259.0,2021/06/30 14:00:00,31.7,65
平鎮,桃園市,48.0,2.7,0.11,25.8,38.0,21.0,3.2,6.0,2.9,5.1,267.0,2021/06/30 15:00:00,30.6,68
平鎮,桃園市,52.0,3.0,0.13,29.0,31.0,20.0,5.8,9.1,3.3,3.6,265.0,2021/06/30 16:00:00,29.8,72
平鎮,桃園市,53.0,3.6,0.16,27.1,37.0,16.0,7.3,10.5,3.2,3.7,261.0,2021/06/30 17:00:00,28.9,75
平鎮,桃園市,54.0,3.3,0.17,25.3,29.0,16.0,7.4,9.7,2.3,3.7,264.0,2021/06/30 18:00:00,27.9,79
平鎮,桃園市,51.0,2.9,0.16,19.4,23.0,11.0,5.4,6.6,1.2,2.9,245.0,2021/06/30 19:00:00,27.7,80
平鎮,桃園市,49.0,3.1,0.18,16.9,21.0,16.0,6.9,8.2,1.3,2.1,233.0,2021/06/30 20:00:00,27.5,81
平鎮,桃園市,46.0,3.5,0.2,11.8,26.0,11.0,10.1,11.6,1.5,2.0,231.0,2021/06/30 21:00:00,27.2,82
平鎮,桃園市,45.0,3.1,0.18,12.5,21.0,11.0,8.6,9.6,1.0,1.9,233.0,2021/06/30 22:00:00,26.3,86
平鎮,桃園市,44.0,2.6,0.16,12.3,19.0,10.0,8.1,9.4,1.2,1.6,233.0,2021/06/30 23:00:00,26.8,81
平鎮,桃園市,40.0,3.2,0.14,13.4,22.0,10.0,,,,2.8,234.0,2021/07/01 00:00:00,26.4,83
平鎮,桃園市,39.0,2.8,0.13,15.2,21.0,10.0,4.7,5.6,0.8,1.6,232.0,2021/07/01 01:00:00,26.3,83
平鎮,桃園市,36.0,2.6,0.12,15.0,22.0,7.0,5.9,7.7,1.7,1.5,229.0,2021/07/01 02:00:00,25.8,84
平鎮,桃園市,35.0,2.9,0.12,15.4,18.0,11.0,5.4,7.9,2.5,1.6,230.0,2021/07/01 03:00:00,26.2,79
平鎮,桃園市,32.0,2.4,0.12,18.6,14.0,7.0,4.4,6.4,1.9,1.8,248.0,2021/07/01 04:00:00,26.1,78
平鎮,桃園市,30.0,2.4,0.1,19.3,11.0,6.0,2.8,4.5,1.7,2.8,228.0,2021/07/01 05:00:00,26.1,76
平鎮,桃園市,29.0,2.5,0.11,16.6,14.0,8.0,3.6,5.7,2.1,2.7,241.0,2021/07/01 06:00:00,26.7,72
平鎮,桃園市,28.0,2.8,0.12,13.8,14.0,10.0,4.5,8.1,3.6,2.3,242.0,2021/07/01 07:00:00,28.2,68
平鎮,桃園市,28.0,2.6,0.16,13.1,14.0,9.0,6.2,11.3,5.0,2.8,245.0,2021/07/01 08:00:00,30.2,62
平鎮,桃園市,29.0,2.7,0.16,15.1,20.0,8.0,7.5,16.5,8.9,3.5,245.0,2021/07/01 09:00:00,31.3,57
平鎮,桃園市,28.0,2.4,0.14,23.8,23.0,8.0,5.0,9.7,4.6,2.8,262.0,2021/07/01 10:00:00,32.6,53
平鎮,桃園市,29.0,2.6,0.15,35.2,23.0,12.0,6.9,10.5,3.5,4.2,264.0,2021/07/01 11:00:00,32.8,59
平鎮,桃園市,33.0,3.2,0.17,44.6,36.0,17.0,6.7,9.5,2.8,4.2,263.0,2021/07/01 12:00:00,None,None
平鎮,桃園市,39.0,3.1,0.15,47.4,,18.0,5.0,7.5,2.5,3.9,250.0,2021/07/01 13:00:00,31.1,67
平鎮,桃園市,42.0,3.0,0.13,36.9,29.0,,4.6,7.7,3.0,4.9,264.0,2021/07/01 14:00:00,30.4,70
平鎮,桃園市,40.0,2.5,0.11,24.3,,9.0,3.1,6.5,3.3,3.6,248.0,2021/07/01 15:00:00,30.1,69
平鎮,桃園市,38.0,2.4,0.12,27.1,8.0,12.0,3.8,7.7,3.8,3.7,253.0,2021/07/01 16:00:00,29.4,72
平鎮,桃園市,37.0,2.4,0.13,24.9,9.0,13.0,5.4,8.7,3.2,3.3,231.0,2021/07/01 17:00:00,28.8,75
平鎮,桃園市,37.0,2.8,0.18,19.9,,11.0,6.5,9.7,3.1,2.3,245.0,2021/07/01 18:00:00,28.2,79
平鎮,桃園市,38.0,2.7,0.19,17.6,,12.0,8.5,11.0,2.4,1.7,239.0,2021/07/01 19:00:00,27.9,79
平鎮,桃園市,38.0,3.2,0.23,11.5,,10.0,12.9,15.7,2.8,1.6,212.0,2021/07/01 20:00:00,27.6,79
平鎮,桃園市,38.0,3.9,0.26,8.5,,12.0,14.4,16.7,2.3,1.6,218.0,2021/07/01 21:00:00,27.3,80
平鎮,桃園市,38.0,3.7,0.26,6.4,,11.0,15.7,18.3,2.5,1.0,231.0,2021/07/01 22:00:00,26.7,83
平鎮,桃園市,38.0,3.3,0.22,5.6,,11.0,14.9,18.2,3.3,1.1,230.0,2021/07/01 23:00:00,26.2,85
平鎮,桃園市,36.0,3.2,0.2,7.2,,9.0,11.5,13.9,2.4,1.2,222.0,2021/07/02 00:00:00,26.9,80
平鎮,桃園市,34.0,3.0,0.17,7.3,,10.0,8.7,10.9,2.1,1.5,243.0,2021/07/02 01:00:00,26.3,81
平鎮,桃園市,34.0,2.2,0.14,8.2,,10.0,9.9,11.2,1.2,1.8,228.0,2021/07/02 02:00:00,26.1,82
平鎮,桃園市,33.0,2.1,0.14,11.6,,10.0,8.5,9.3,0.8,2.5,230.0,2021/07/02 03:00:00,26.1,83
平鎮,桃園市,32.0,2.1,0.14,15.9,,8.0,5.9,6.2,0.3,2.3,228.0,2021/07/02 04:00:00,25.8,84
平鎮,桃園市,32.0,2.0,0.13,15.5,,11.0,6.5,7.1,0.6,2.0,214.0,2021/07/02 05:00:00,26.1,83
平鎮,桃園市,33.0,1.7,0.14,14.5,,11.0,9.0,9.2,0.2,1.6,239.0,2021/07/02 06:00:00,27.1,80
平鎮,桃園市,31.0,1.9,0.16,16.4,,7.0,7.7,9.7,1.9,1.8,246.0,2021/07/02 07:00:00,28.2,76
平鎮,桃園市,31.0,2.0,0.18,19.1,,8.0,7.3,10.1,2.8,2.0,230.0,2021/07/02 08:00:00,29.8,69
平鎮,桃園市,31.0,2.2,0.22,23.3,,11.0,6.9,9.8,2.8,2.5,244.0,2021/07/02 09:00:00,31.1,66
平鎮,桃園市,30.0,2.1,0.18,32.0,,10.0,7.3,9.8,2.5,2.6,232.0,2021/07/02 10:00:00,31.8,65
平鎮,桃園市,35.0,2.7,0.2,39.9,,17.0,10.0,12.3,2.2,3.8,259.0,2021/07/02 11:00:00,32.3,65
平鎮,桃園市,39.0,2.5,0.2,48.8,,16.0,9.4,11.7,2.3,3.4,260.0,2021/07/02 12:00:00,32.3,66
平鎮,桃園市,43.0,2.5,0.18,47.9,,17.0,7.2,8.7,1.4,3.6,266.0,2021/07/02 13:00:00,32.1,66
平鎮,桃園市,44.0,2.2,0.16,39.6,,13.0,7.3,9.2,1.8,3.6,270.0,2021/07/02 14:00:00,31.5,68
平鎮,桃園市,41.0,2.0,0.15,35.2,,10.0,6.0,7.7,1.7,3.3,265.0,2021/07/02 15:00:00,30.6,68
平鎮,桃園市,39.0,1.7,0.14,29.0,,9.0,5.5,7.8,2.3,3.5,264.0,2021/07/02 16:00:00,30.0,71
平鎮,桃園市,38.0,1.9,0.17,24.9,,14.0,7.5,9.3,1.7,3.5,264.0,2021/07/02 17:00:00,29.1,77
平鎮,桃園市,38.0,1.7,0.18,21.6,,13.0,7.2,8.5,1.3,2.4,255.0,2021/07/02 18:00:00,27.7,84
